Unnamed: 0,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,tweets,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
5013,19604170,Tue Jan 27 17:45:09 +0000 2009,6981,6981,0,0,197,197,8355,8355,1286,1286,47,47,1,"[""Germany over Mexico and hopefully Brazil over Switzerland. I've always considered the Swiss amongst the dullest of鈥?https://t.co/FZDTw8P2Td""]",139,0,0,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,2.82E-08,6.65E-10,139,4.34E-09,1.59E-10,2.36E-08,0,0,0,1
5014,19604907,Tue Jan 27 17:58:18 +0000 2009,1441,1441,0,0,3114,3114,238,238,2493,2493,35,35,1,"['Evra on Pogba\'s ""goal"" that was *definitely* an O.G yesterday: ""If that was Messi or Ronaldo, would they have taken鈥?https://t.co/h10sNtXdOl']",140,0,0,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,8.04E-10,1.05E-08,140,8.42E-09,1.18E-10,4.87E-09,0,0,0,1
5015,19605098,Tue Jan 27 18:02:11 +0000 2009,1687,1687,0,0,2029,2029,84642,84642,5177,5177,122,122,1,['I can understand the @BBCNews *REPORTING* oil the games.\nBut as a none fan?\nI do NOT want The sports section of The鈥?https://t.co/ifdWuwzyvD'],140,0,1,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,2.86E-07,6.85E-09,140,1.75E-08,4.12E-10,5.70E-09,0,1,0.081428571,1
5016,19605740,Tue Jan 27 18:13:59 +0000 2009,294,294,0,0,90,90,12643,12643,3652,3652,18,18,4,"['Some of these German players are playing dirty. Mexico have great footwork, and are playing such a clean game. Just鈥?https://t.co/iiNXlvM4Ve', 'Some of these German players are playing so damn dirty. Mexico have great footwork, and are playing such a clean ga鈥?https://t.co/11E1v5WprW', 'A few of these German players are playing so dirty. Mexico have great footwork and are playing such a clean game. J鈥?https://t.co/N22J4LV4nm', 'A few of these German players are playing dirty. Mexico have great footwork and, are playing such a clean game. Jus鈥?https://t.co/oWC2Itethg']",560,0,0,4,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,4.27E-08,3.04E-10,140,1.23E-08,6.08E-11,9.93E-10,0,0,0,1
5017,19606550,Tue Jan 27 18:26:56 +0000 2009,2161,2161,0,0,513,513,27509,27509,340,340,41,41,1,['RT @MikeWardOnTV: World Cup 2018: Picking who to support once England go out\nhttps://t.co/Grkse9WIKT\n#WorldCup\u2060 \u2060 #Russia2018 #England'],134,3,1,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,9.29E-08,1.73E-09,134,1.15E-09,1.38E-10,7.30E-09,3,1,0.33,1
5018,19607029,Tue Jan 27 18:34:18 +0000 2009,775,775,0,0,1487,1487,11496,11496,2946,2946,31,31,1,['Well played Mexico #worldcup #mex'],33,2,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,3.88E-08,5.02E-09,33,9.95E-09,1.05E-10,2.62E-09,2,0,0.165714286,1
5019,19607772,Tue Jan 27 18:47:07 +0000 2009,869,869,0,0,1139,1139,3194,3194,237,237,11,11,1,"[""RT @BobProcterr: I'm convinced Roy Keane is going to kill Slavan Bilic if he keeps touching his shoulder 馃槀 #CRONGA #WorldCup https://t.co/W鈥?]""",141,2,1,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.08E-08,3.85E-09,141,8.00E-10,3.71E-11,2.93E-09,2,1,0.247142857,1
5020,19608458,Tue Jan 27 18:58:00 +0000 2009,1707,1706,0,0,346,346,81263,81256,5854,5852,100,100,4,"['Bayern鈥檚 account is going to be gold this #WorldCup. https://t.co/tuKVg16anu', '#DFB hasn鈥檛 looked sharp enough yet. They won鈥檛 stay that way though. #GERvMEX #WorldCup', 'You know he鈥檚 not hitting that first time. You know this. And yet... #GERvMEX #WorldCup https://t.co/svBE4Sg7aw', 'This game needs a Miroslav Klose sighting. #GERvMEX #WorldCup']",336,8,0,2,1.53E+12,1.53E+12,1.23E+12,7,0,2,0,1,0.02,2.74E-07,1.17E-09,84,1.98E-08,3.38E-10,5.76E-09,2,0,0.165714286,1
5021,19611356,Tue Jan 27 19:47:08 +0000 2009,132,132,0,0,257,257,9703,9703,25926,25926,7,7,1,['RT @MesutOzil1088: M A T C H D A Y ! 鈿斤笍馃挜馃嚛馃嚜 #M1脰 #Worldcup2018 #GERMEX #DieMannschaft #Predator https://t.co/cRSMZNgFal'],121,5,1,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,3.28E-08,8.68E-10,121,8.75E-08,2.36E-11,4.46E-10,5,1,0.495714286,1
5022,19612142,Tue Jan 27 20:00:13 +0000 2009,838,838,0,0,959,959,15523,15522,16,16,49,49,2,"['The latest The SOFCookies Express! https://t.co/n98sJT8Mss #worldcup #vr', 'RT @joedanson: FFS! What is happening to my club ! https://t.co/A5sbaPvWTX']",146,2,1,2,1.53E+12,1.53E+12,1.23E+12,1,0,0,0,0,0.002857143,5.24E-08,3.24E-09,73,5.40E-11,1.65E-10,2.83E-09,1,0.5,0.164285714,1
5023,19614349,Tue Jan 27 20:35:08 +0000 2009,314,314,0,0,322,322,3996,3996,2765,2765,3,3,1,['RT @COPA90US: CHUCKY!!! #MEX take the lead!!!\n\n#GERMEX #WorldCup https://t.co/Hs9jyM8bjh'],88,3,1,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.35E-08,1.09E-09,88,9.34E-09,1.01E-11,1.06E-09,3,1,0.33,1
5024,19615299,Tue Jan 27 20:49:42 +0000 2009,2955,2955,0,0,682,682,3184,3184,1419,1419,7,7,1,['All set for @Manuel_Neuer return! https://t.co/KoyN6xdGt9'],57,0,1,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.08E-08,2.30E-09,57,4.79E-09,2.36E-11,9.98E-09,0,1,0.081428571,1
5025,19615370,Tue Jan 27 20:50:47 +0000 2009,242,242,0,0,818,818,1294,1294,343,343,3,3,1,"[""Thought I should let my girlfriend know when I'm absolutely unavailable this week. #WorldCup https://t.co/kL8j2BciCI""]",116,1,0,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,4.37E-09,2.76E-09,116,1.16E-09,1.01E-11,8.17E-10,1,0,0.082857143,1
5026,19615494,Tue Jan 27 20:52:52 +0000 2009,1174,1174,0,0,1220,1220,36813,36813,8267,8267,63,63,1,"[""RT @McStriker3: McDonald's can afford all the advertising boards at #WorldCup \nBut it can't afford to pay me a living wage to support my fa鈥?]""",140,1,1,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.24E-07,4.12E-09,140,2.79E-08,2.13E-10,3.96E-09,1,1,0.164285714,1
5027,19616152,Tue Jan 27 21:02:57 +0000 2009,296,296,0,0,570,570,66897,66897,38,38,30,30,1,"['RT @CrainsChicago: Mexico has the top-selling #WorldCup jerseys in 23 U.S. states, including Illinois https://t.co/DjohF0ZpOk #GERMEX https鈥?]",140,2,1,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,2.26E-07,1.92E-09,140,1.28E-10,1.01E-10,9.99E-10,2,1,0.247142857,1
5028,19617187,Tue Jan 27 21:19:57 +0000 2009,10420,10420,0,0,6176,6176,97438,97438,275,275,65,65,1,"[""RT @realFemiOtedoIa: You that I'm still sending pocket money. How much do you have sef 馃槀馃槀馃槢 #NaijaAllTheWay #WorldCup https://t.co/yECjxDB4lL""]",143,2,1,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,3.29E-07,2.09E-08,143,9.29E-10,2.19E-10,3.52E-08,2,1,0.247142857,1
5029,19618111,Tue Jan 27 21:34:50 +0000 2009,249,249,0,0,965,965,3297,3297,7618,7618,3,3,1,"['Listening to 鈥? Lions鈥?with your 8 y/o, she turns to you and says 鈥渢hey鈥檙e going to do it this time Mum, I can just鈥?https://t.co/ZOajb0j8hO']",140,0,0,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.11E-08,3.26E-09,140,2.57E-08,1.01E-11,8.41E-10,0,0,0,1
5030,19618208,Tue Jan 27 21:36:28 +0000 2009,636,635,0,0,329,329,9677,9675,4752,4751,13,13,2,"[""@Tesco You do know Netherlands 馃嚦馃嚤 didn't qualify for the #WorldCup right? This is in Purley Tesco https://t.co/wgAXyqCGcs"", 'What a result for Mexico 馃憦馃憦馃憦馃嚥馃嚱  well in, lads #WorldCup']",183,2,1,1,1.53E+12,1.53E+12,1.23E+12,2,0,1,0,1,0.005714286,3.27E-08,1.11E-09,91.5,1.60E-08,4.39E-11,2.15E-09,1,0.5,0.164285714,1
5031,19618669,Tue Jan 27 21:43:38 +0000 2009,419,419,0,0,489,489,2815,2815,1007,1007,71,71,1,['RT @LeukertB: Looking forward to a great game today - bring it on! #GERMEX 馃嚛馃嚜馃嚥馃嚱 #ZSMMN #DieMannschaft #WorldCup'],115,4,1,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,9.51E-09,1.65E-09,115,3.40E-09,2.40E-10,1.41E-09,4,1,0.412857143,1
5032,19620733,Tue Jan 27 22:18:24 +0000 2009,425,425,0,0,1925,1925,1762,1762,1555,1555,4,4,1,['#VardysOnFire #WorldCup #swfc https://t.co/9r6Hw48Cjz'],53,3,0,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,5.95E-09,6.50E-09,53,5.25E-09,1.35E-11,1.44E-09,3,0,0.248571429,1
5033,19621771,Tue Jan 27 22:37:03 +0000 2009,144,144,0,0,144,144,20915,20915,4648,4648,1,1,1,['RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R'],97,0,1,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,7.06E-08,4.86E-10,97,1.57E-08,3.38E-12,4.86E-10,0,1,0.081428571,1
5034,19622024,Tue Jan 27 22:42:01 +0000 2009,97,97,0,0,68,68,13382,13382,547,547,5,5,1,"['When your home country doesn鈥檛 make it, time to cheer for your heritage. Let鈥檚 go Germany. #GERMEX #WorldCup2018']",112,2,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,4.52E-08,2.30E-10,112,1.85E-09,1.69E-11,3.28E-10,2,0,0.165714286,1
5035,19622905,Tue Jan 27 22:59:37 +0000 2009,1959,1959,0,0,818,818,88185,88185,582,582,53,53,1,"[""'BORA FECHAR O LOUVRE HOJE BB #WorldCup""]",39,1,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,2.98E-07,2.76E-09,39,1.97E-09,1.79E-10,6.61E-09,1,0,0.082857143,1
5036,19623646,Tue Jan 27 23:14:00 +0000 2009,613,613,0,0,346,346,50545,50545,45,45,28,28,1,['7 hours away! It鈥檚 gonna be tough trying to sleep tonight 馃憖 #Mexico #ElTri #WorldCup'],85,3,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.71E-07,1.17E-09,85,1.52E-10,9.46E-11,2.07E-09,3,0,0.248571429,1
5037,19623685,Tue Jan 27 23:14:44 +0000 2009,11547,11547,0,0,12203,12198,112405,112399,49066,49057,3361,3361,2,"[""RT @NBCLA: Mexico's coach says he's spotted a weakness in the defending #WorldCup champions' defense. \nhttps://t.co/AUCzSrZkGj"", 'RT @CrainsChicago: Mexico has the top-selling #WorldCup jerseys in 23 U.S. states, including Illinois https://t.co/DjohF0ZpOk #GERMEX https鈥?]",266,3,2,2,1.53E+12,1.53E+12,1.23E+12,6,5,9,0,0,0.031428571,3.80E-07,4.12E-08,133,1.66E-07,1.13E-08,3.90E-08,1.5,1,0.287142857,1
5038,19624626,Tue Jan 27 23:33:22 +0000 2009,738,738,0,0,580,580,4814,4814,2727,2727,0,0,1,['Leo Messi is no Aleksander Kolarov. Wowza. #CRCSRB #worldcup'],60,2,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.63E-08,1.96E-09,60,9.21E-09,0,2.49E-09,2,0,0.165714286,1
5039,19625891,Wed Jan 28 00:01:21 +0000 2009,1502,1502,0,0,2144,2144,11135,11133,13846,13843,137,137,2,"['With the U.S. not even in the #WorldCup, and the treatment of the current administration toward people south of our鈥?https://t.co/q1ciJTU4Sa', 'All I see every time they show a shot of Germany鈥檚 head coach.\n#WorldCup https://t.co/gm7t0D9pWL']",236,2,0,2,1.53E+12,1.53E+12,1.23E+12,2,0,3,0,0,0.005714286,3.76E-08,7.24E-09,118,4.68E-08,4.63E-10,5.07E-09,1,0,0.082857143,1
5040,19628865,Wed Jan 28 01:13:41 +0000 2009,983,983,0,0,401,401,39778,39778,38697,38697,30,30,1,['RT @JoolsWatsham: Celebrate #WorldCup2018 with @SoccerSlammers on #NintendoSwitch. OUT NOW! #football https://t.co/Ved1JM0MnS https://t.co/鈥?],140,3,2,2,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.34E-07,1.35E-09,140,1.31E-07,1.01E-10,3.32E-09,3,2,0.411428571,1
5041,19628984,Wed Jan 28 01:16:57 +0000 2009,592,592,0,0,1618,1618,47370,47370,1298,1298,12,12,1,['RT @rodstewart: Getting in the spirit. #WorldCup https://t.co/xaYjWWLzU7'],72,1,1,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.60E-07,5.46E-09,72,4.38E-09,4.05E-11,2.00E-09,1,1,0.164285714,1
5042,19629058,Wed Jan 28 01:18:45 +0000 2009,256,256,0,0,208,208,8636,8636,7735,7735,11,11,1,"[""RT @paddypower: Always wondered if the BBC and ITV teams hang out when they're all in the same place for a #WorldCUp. Or do they secretly h鈥?]""",140,1,1,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,2.92E-08,7.02E-10,140,2.61E-08,3.71E-11,8.64E-10,1,1,0.164285714,1
5043,19629536,Wed Jan 28 01:30:53 +0000 2009,205,205,0,0,217,217,36163,36161,870,870,9,9,2,"[""RT @ManUtd: Makes his first-ever #WorldCup appearance 鉁旓笍\nHelps #SRB defeat #CRC 鉁旓笍\nJoins Twitter 鉁旓笍\n\nIt's been a good weekend for @NemanjaM鈥?",280,5,3,0,1.53E+12,1.53E+12,1.23E+12,2,0,0,0,0,0.005714286,1.22E-07,7.33E-10,140,2.94E-09,3.04E-11,6.92E-10,2.5,1.5,0.451428571,1
5044,19629753,Wed Jan 28 01:36:40 +0000 2009,3452,3452,0,0,1720,1720,12122,12122,7517,7517,161,161,1,['TIL you can pin #WorldCup matches to your home screen (and move them around!) with Google #androidLife https://t.co/jiEV1raLL8'],126,2,0,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,4.09E-08,5.81E-09,126,2.54E-08,5.44E-10,1.17E-08,2,0,0.165714286,1
5045,19631340,Wed Jan 28 02:20:32 +0000 2009,1063,1063,0,0,643,643,54218,54218,884,884,23,23,1,['Ya se armo.\n#Mexico #WorldCup'],29,2,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.83E-07,2.17E-09,29,2.99E-09,7.77E-11,3.59E-09,2,0,0.165714286,1
5046,19633241,Wed Jan 28 03:12:35 +0000 2009,732,732,0,0,1000,1000,8671,8671,13711,13711,21,21,1,['Let鈥檚 go Germany! 馃嚛馃嚜 #WorldCup2018'],36,1,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,2.93E-08,3.38E-09,36,4.63E-08,7.09E-11,2.47E-09,1,0,0.082857143,1
5047,19633372,Wed Jan 28 03:16:22 +0000 2009,199,199,0,0,301,301,7318,7318,2656,2656,5,5,1,['Mexico is littttttt #WorldCup2018'],33,1,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,2.47E-08,1.02E-09,33,8.97E-09,1.69E-11,6.72E-10,1,0,0.082857143,1
5048,19634893,Wed Jan 28 03:57:44 +0000 2009,474,474,0,0,1002,1002,9100,9100,2729,2729,30,30,1,['Why is there no clock on SBS World Cup highlights? @SBS @SBSSport #worldcup'],75,1,2,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,3.07E-08,3.38E-09,75,9.22E-09,1.01E-10,1.60E-09,1,2,0.245714286,1
5049,19634961,Wed Jan 28 03:59:46 +0000 2009,879,879,0,0,528,528,11314,11314,13,13,24,24,1,['The latest The Jeffrey Yu Daily Post! https://t.co/MTkCyOeRf1 Thanks to @VegasTweetsInfo @NTRecovery #worldcup #grease'],118,2,2,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,3.82E-08,1.78E-09,118,4.39E-11,8.10E-11,2.97E-09,2,2,0.328571429,1
5050,19642423,Wed Jan 28 08:50:10 +0000 2009,600,600,0,0,457,457,12134,12134,844,844,5,5,1,['RT @ElwatanNews: 毓丕噩賱| 廿氐丕亘丞 賳噩賲 賲賳鬲禺亘 賲氐乇 賮賷 丕賱鬲丿乇賷亘#\n#乇賵爻賷丕2018 #WorldCup\n卮丕賴丿鈼?https://t.co/lfnCkcDdO1 https://t.co/zi7gj0Px9k'],129,3,1,2,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,4.10E-08,1.54E-09,129,2.85E-09,1.69E-11,2.03E-09,3,1,0.33,1
5051,19643352,Wed Jan 28 09:30:17 +0000 2009,6363,6363,0,0,206,206,81306,81306,0,0,113,113,1,['#Mex win the National Anthem competition #GERMEX #worldcup'],58,3,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,2.75E-07,6.96E-10,58,0,3.82E-10,2.15E-08,3,0,0.248571429,1
5052,19643648,Wed Jan 28 09:42:20 +0000 2009,487,487,0,0,1200,1200,9903,9902,692,692,57,57,2,"['The latest The Russ Hickman Daily! https://t.co/vgh4mqFV7D Thanks to @YESthatcherDead @TheRoundUK #travel #worldcup', 'The latest The Russ Hickman Daily! https://t.co/vgh4mqFV7D #worldcup']",183,3,2,2,1.53E+12,1.53E+12,1.23E+12,1,0,0,0,0,0.002857143,3.34E-08,4.05E-09,91.5,2.34E-09,1.92E-10,1.64E-09,1.5,1,0.287142857,1
5053,19644699,Wed Jan 28 10:21:11 +0000 2009,96,96,0,0,355,355,1602,1602,1287,1287,1,1,1,['RT @IanWright0: Messi 馃槺馃槺馃槺馃槺 #Worldcup https://t.co/DOvuBeb8c6'],64,1,1,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,5.41E-09,1.20E-09,64,4.35E-09,3.38E-12,3.24E-10,1,1,0.164285714,1
