Unnamed: 0,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,tweets,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
28015,70256980,Mon Aug 31 00:27:21 +0000 2009,176,176,0,0,65,65,6639,6638,1520,1519,3,3,2,"['驴Soy el 煤nico pu帽etas que se emociona con el comercial de Bimbo? 馃槄\n#WorldCup', 'Te amo, desgraciado 鉂わ笍\n#WorldCup #MEX https://t.co/a1p0OmHWpV']",138,3,0,1,1529250000000.0,1529250000000.0,1251680000000.0,1,0,1,0,0,0.002857143,2.39e-08,2.34e-10,69.0,5.48e-09,1.08e-11,6.34e-10,1.5,0.0,0.124285714,1
28016,70259972,Mon Aug 31 00:40:55 +0000 2009,1620,1620,0,0,648,648,74457,74457,2034,2034,21,21,1,['RT @t4low: Hirving Lozano #WorldCup https://t.co/NPqs8zrjhm'],59,1,1,1,1529250000000.0,1529250000000.0,1251680000000.0,0,0,0,0,0,0.0,2.68e-07,2.33e-09,59.0,7.33e-09,7.57e-11,5.84e-09,1.0,1.0,0.164285714,1
28017,70260040,Mon Aug 31 00:41:11 +0000 2009,1619,1619,0,0,26,26,28616,28606,123977,123966,47,47,8,"[""Ticos and Socceroos with opening L's. Iceland worked out a draw that was hailed as a victory. It's all up to my sma鈥?https://t.co/WtbX51as0z"", ""That goal doesn't happen if Germany hadn't lost Timmy Chandler to the USMNT. #WorldCup #GERMEX"", 'Mexico looking kind of gassed with half an hour still to go. Not an ideal sign from them. #WorldCup', ""Can't wait to see Rafa Marquez and Demarcus Beasley battle it out on their home turf in the 2026 #WorldCup"", ""Ten minutes left. We're deep in CONCACAF time. #WorldCup https://t.co/UUGNI7FWHC"", 'Mexico has been good but Germany has been quite poor especially this half. The chances Mexico has wasted they could鈥?https://t.co/YUuRsMrhGo', 'Germany should have played their B side. #WorldCup', 'Bad strategy by Germany to wait until the 89th minute to look competent going forward. #WorldCup']",805,7,0,3,1529250000000.0,1529240000000.0,1251680000000.0,10,0,11,0,0,0.028571429,1.03e-07,9.37e-11,100.625,4.47e-07,1.69e-10,5.83e-09,0.875,0.0,0.0725,1
28018,70270638,Mon Aug 31 01:30:35 +0000 2009,845,845,0,0,522,522,18092,18092,4498,4498,6,6,1,"[""RT @VicoSalama: Anyone has a #WorldCup Google Calendar that actually automatically updates the scores? All those i've managed to find, don'鈥?]""",140,1,1,0,1529250000000.0,1529250000000.0,1251680000000.0,0,0,0,0,0,0.0,6.52e-08,1.88e-09,140.0,1.62e-08,2.16e-11,3.04e-09,1.0,1.0,0.164285714,1
28019,70271023,Mon Aug 31 01:32:21 +0000 2009,204,204,0,0,909,909,4630,4630,663,663,1,1,1,['Omg 馃槗馃樀.. how come?? https://t.co/Wawp1xdf4K'],45,0,0,1,1529220000000.0,1529220000000.0,1251680000000.0,0,0,0,0,0,0.0,1.67e-08,3.28e-09,45.0,2.39e-09,3.6e-12,7.35e-10,0.0,0.0,0.0,1
28020,70272862,Mon Aug 31 01:40:55 +0000 2009,413,413,0,0,1129,1129,22168,22168,8277,8277,10,10,1,['#WorldCup https://t.co/60Ld43XcQv'],33,1,0,1,1529250000000.0,1529250000000.0,1251680000000.0,0,0,0,0,0,0.0,7.99e-08,4.07e-09,33.0,2.98e-08,3.6e-11,1.49e-09,1.0,0.0,0.082857143,1
28021,70274088,Mon Aug 31 01:46:51 +0000 2009,10070,10070,0,0,2077,2077,61519,61519,23306,23306,207,207,1,['RT @Cienfue: Golazo de Mexico!\n馃檹馃徎馃檹馃徎馃檹馃徎\n#Mundial2018 #WorldCup2018 https://t.co/KP6weVCFt3'],94,2,1,1,1529250000000.0,1529250000000.0,1251680000000.0,0,0,0,0,0,0.0,2.22e-07,7.48e-09,94.0,8.4e-08,7.46e-10,3.63e-08,2.0,1.0,0.247142857,1
28022,70277784,Mon Aug 31 02:03:59 +0000 2009,970,970,0,0,1320,1320,78411,78411,25903,25903,62,62,1,['RT @HNS_CFF: 馃摳 A #WorldCup moment\n馃嚟馃嚪 Niko Kranj膷ar happy to meet former #CRO teammate Ivica Oli膰 馃憤\n#BeProud #Croatia #Family #Vatreni馃敟 http鈥?],145,6,1,0,1529250000000.0,1529250000000.0,1251680000000.0,0,0,0,0,0,0.0,2.82e-07,4.76e-09,145.0,9.33e-08,2.23e-10,3.49e-09,6.0,1.0,0.578571429,-1
28023,70283599,Mon Aug 31 02:28:56 +0000 2009,1307,1307,0,0,1415,1415,6168,6168,5022,5022,30,30,1,"[""RT @RCRangersSoccer: #MEXICO!!! Wow! Can't believe how well they are playing! #WorldCup""]",87,2,1,0,1529250000000.0,1529250000000.0,1251690000000.0,0,0,0,0,0,0.0,2.22e-08,5.1e-09,87.0,1.81e-08,1.08e-10,4.71e-09,2.0,1.0,0.247142857,1
28024,70285133,Mon Aug 31 02:35:47 +0000 2009,956,956,0,0,1362,1362,31973,31973,8897,8897,17,17,1,['RT @El_Universal_Mx: #ElUniversalEnRusia 鈿★笍 鈥淧revio M茅xico 馃嚥馃嚱 vs Alemania 馃嚛馃嚜鈥?por @El_Universal_Mx #Rusia2018 #WorldCup https://t.co/T6uQ07鈥?],144,3,2,1,1529250000000.0,1529250000000.0,1251690000000.0,0,0,0,0,0,0.0,1.15e-07,4.91e-09,144.0,3.21e-08,6.12e-11,3.44e-09,3.0,2.0,0.411428571,-1
28025,70285145,Mon Aug 31 02:35:52 +0000 2009,1071,1071,0,0,3101,3101,16359,16359,7889,7889,4,4,1,['RT @acereros: 隆Buena Suerte M茅xico! #MexicoVsAlemania #WorldCup https://t.co/6gLeeE47FJ'],87,2,1,1,1529250000000.0,1529250000000.0,1251690000000.0,0,0,0,0,0,0.0,5.89e-08,1.12e-08,87.0,2.84e-08,1.44e-11,3.86e-09,2.0,1.0,0.247142857,1
28026,70286403,Mon Aug 31 02:41:39 +0000 2009,287,287,0,0,506,506,11928,11928,5592,5592,11,11,1,['RT @AudienceSports: Chucky Lozano gives Mexico the lead against Germany! #WorldCup  https://t.co/HlG17Ow4oV'],107,1,1,1,1529250000000.0,1529250000000.0,1251690000000.0,0,0,0,0,0,0.0,4.3e-08,1.82e-09,107.0,2.01e-08,3.96e-11,1.03e-09,1.0,1.0,0.164285714,1
28027,70294706,Mon Aug 31 03:22:29 +0000 2009,57,57,0,0,69,69,5213,5213,1724,1724,17,17,2,"['RT @m_kyounoryouri: 銆愩儻銉笺儷銉夈偒銉冦儣銉偡銈㈠ぇ浼氶枊鍌腑锛併€戜粖澶溿伅娣卞銇€屻儢銉┿偢銉€嶅銆屻偣銈ゃ偣銆嶆垿銇岃銈忋倢銇俱仚銇屻€併偣銈ゃ偣鏂欑悊銇ㄣ仐銇︺倐鐭ャ倝銈屻倠銇亴銆屻偔銉冦偡銉ャ€嶃€俓n銇裤倱銇伄銇嶃倗銇嗐伄鏂欑悊銇с伅銆屻偘銉兗銉炽偘銉兗銉炽偔銉冦偡銉ャ€嶃倰绱逛粙銇椼仸銇勩伨銇欙紒\nhttps://t.co/bD鈥?, 'love quiche ! https://t.co/Khm6adFcE3']",177,0,1,2,1529240000000.0,1529240000000.0,1251690000000.0,0,0,0,0,0,0.0,1.88e-08,2.49e-10,88.5,6.21e-09,6.13e-11,2.05e-10,0.0,0.5,0.081428571,1
28028,70295497,Mon Aug 31 03:26:44 +0000 2009,8764,8764,0,0,1483,1483,34426,34426,46016,46016,50,50,1,['I HURT MYSELF TODAY #GER #MEX #WorldCup https://t.co/Vn7hmHdfZh'],63,3,0,1,1529250000000.0,1529250000000.0,1251690000000.0,0,0,0,0,0,0.0,1.24e-07,5.34e-09,63.0,1.66e-07,1.8e-10,3.16e-08,3.0,0.0,0.248571429,1
28029,70298701,Mon Aug 31 03:43:14 +0000 2009,5464,5463,0,0,967,967,82152,82149,9776,9763,168,168,4,"['Argentina and Brazil in the same pack. 馃嚘馃嚪馃弳鈿斤笍馃嚙馃嚪 - Miami - 5.31.2018 @Argentina @CBF_Futebol @FIFAWorldCup鈥?https://t.co/CZGXFj3FOp', 'A masterful free kick from Aleksandar Kolarov sinks the Ticos. 馃嚚馃嚪馃弳馃嚪馃嚫 @fedefutbolcrc @FSSrbije @FIFAWorldCup鈥?https://t.co/3pOt1B1D85', 'World Cup mood. 馃馃弳鈿斤笍馃枙 @FIFAWorldCup #Batman #Russia2018 #Rusia2018 #WorldCup #CopaMundial https://t.co/nf7kfFOzip', 'Scorpions 馃嚛馃嚜 0 - Man谩 馃嚥馃嚱 1 @FIFAWorldCup #Russia2018 #Rusia2018 #WorldCup #CopaMundial']",477,9,8,3,1529250000000.0,1529250000000.0,1251690000000.0,3,0,13,0,1,0.008571429,2.96e-07,3.48e-09,119.25,3.52e-08,6.05e-10,1.97e-08,2.25,2.0,0.837857143,-1
28030,70299907,Mon Aug 31 03:49:18 +0000 2009,417,417,0,0,241,241,56416,56416,4222,4222,7,7,1,['RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R'],97,0,1,1,1529250000000.0,1529250000000.0,1251690000000.0,0,0,0,0,0,0.0,2.03e-07,8.68e-10,97.0,1.52e-08,2.52e-11,1.5e-09,0.0,1.0,0.081428571,1
28031,70305541,Mon Aug 31 04:19:04 +0000 2009,634,634,0,0,97,97,32282,32267,29034,29017,120,120,3,"['RT @stipemiocic: LET鈥橲 GO @MarioMandzukic9 and Croatia!!! We got this! #WorldCup #CRO https://t.co/xfRFkAIDg8', 'RT @Arsenal: Collecting @OfficialPanini stickers is an absolute @FIFAWorldCup MUST for Granit 馃榾\n\n#WorldCup #SUI https://t.co/RBxLSVFRkT', 'RT @FIFAWorldCup: #SUI are undefeated in their past three opening matches of the #WorldCup, including a famous victory over Spain in 2010!鈥?]",384,6,6,2,1529230000000.0,1529230000000.0,1251690000000.0,15,0,17,0,0,0.042857143,1.16e-07,3.5e-10,128.0,1.05e-07,4.32e-10,2.28e-09,2.0,2.0,0.654285714,-1
28032,70307664,Mon Aug 31 04:30:20 +0000 2009,135,135,0,0,246,246,2511,2511,497,497,2,2,1,['#Ochoa #BrickWall #GOAT #MEX #GER #WorldCup'],43,6,0,0,1529250000000.0,1529250000000.0,1251690000000.0,0,0,0,0,0,0.0,9.05e-09,8.86e-10,43.0,1.79e-09,7.21e-12,4.86e-10,6.0,0.0,0.497142857,-1
28033,70309973,Mon Aug 31 04:42:31 +0000 2009,585,583,0,0,675,674,46369,46321,319,319,36,36,3,"['RT @bensonedo_: Make una shut up abeg. This is not the time. https://t.co/6p8tvVmZTq', ""RT @FrankUnderwocd: That's 0.0015% of Iceland's population chasing Messi... #WorldCup https://t.co/zoATGOx7qH"", 'RT @BleacherReport: Rafa Marquez makes #WorldCup history https://t.co/tll27S1UH6']",273,2,3,3,1529250000000.0,1529230000000.0,1251690000000.0,48,1,0,0,2,0.14,1.67e-07,2.43e-09,91.0,1.15e-09,1.3e-10,2.11e-09,0.666666667,1.0,0.29952381,-1
28034,70321481,Mon Aug 31 05:47:56 +0000 2009,330,330,0,0,1039,1039,6712,6712,370,370,2,2,1,"['RT @panditfootball: Cerita para suporter bondo nekat #PER yang rela tidak masuk kerja, menjual kendaraan, tidur di emperan, sampai makan bi鈥?]",140,1,1,0,1529240000000.0,1529240000000.0,1251700000000.0,0,0,0,0,0,0.0,2.42e-08,3.74e-09,140.0,1.33e-09,7.21e-12,1.19e-09,1.0,1.0,0.164285714,1
28035,70321595,Mon Aug 31 05:48:35 +0000 2009,418,418,0,0,952,952,75764,75763,105315,105315,6,6,2,"['銈撱仾銇撱仺銇椼仸銇﹁矤銇戙仧銈娿仚銈撱仩銈堛伃銆傛櫘娈甸€氥倞銇屼竴鐣仾銇伀銉笺€?https://t.co/50wainyEJ3', 'RT @nikkansports: 銈ゃ兂銈般儵銉炽儔浠ｈ〃姣掓鎭愩倢銉兗銉犮偟銉笺儞銈圭姝仺鑻辩礄\n#WorldCup #ENG\nhttps://t.co/UqFg4tzBMG']",134,2,1,2,1529240000000.0,1529240000000.0,1251700000000.0,1,0,0,0,0,0.002857143,2.73e-07,3.43e-09,67.0,3.79e-07,2.16e-11,1.51e-09,1.0,0.5,0.164285714,1
28036,70328015,Mon Aug 31 06:27:03 +0000 2009,397,394,0,0,307,307,6232,6226,354,354,7,7,5,"['#CRCSRB loving the attacking football by #SRB . Tough fixture #WorldCup', '#CRCSRB was a hotly contested match. The free kick made in Italy and delivered in Russia shot past the keeper like鈥?https://t.co/ft7OzlK1MO', '#GERMEX I predict a fiercely contested game here...another tough fixture. Germans will not find it easy. Mexicans a鈥?https://t.co/6Hnu1PCsWi', '#GERMEX the Mexican team is just too quick for the German defense. It might be far from over but just like I predic鈥?https://t.co/puNwlgR1im', 'FT: #GERMEX 0 - 1. There you have it! The German machine is down!!! The champions are down and frustrated. What an鈥?https://t.co/JcPPGFyC8S']",629,7,0,4,1529250000000.0,1529240000000.0,1251700000000.0,6,0,0,0,3,0.017142857,2.25e-08,1.11e-09,125.8,1.28e-09,2.52e-11,1.43e-09,1.4,0.0,0.116,1
28037,70330602,Mon Aug 31 06:42:20 +0000 2009,277,277,0,0,429,429,22791,22791,22804,22804,6,6,1,['RT @racingblogger: When you meet Ronaldo at the World Cup 馃挜馃槀\n\n#WorldCup #POR\n\nhttps://t.co/RHOuUdsmzC'],103,2,1,1,1529230000000.0,1529230000000.0,1251700000000.0,0,0,0,0,0,0.0,8.21e-08,1.55e-09,103.0,8.22e-08,2.16e-11,9.98e-10,2.0,1.0,0.247142857,1
28038,70336776,Mon Aug 31 07:20:32 +0000 2009,36,36,0,0,101,101,38,38,27,27,0,0,1,['RT @dzbb: HT | The #WorldCup holders have some work to do after a great half from #MEX!\n\n#GERMEX 0-1 | via @FIFAWorldCup\nhttps://t.co/N6slT鈥?],140,3,2,1,1529250000000.0,1529250000000.0,1251700000000.0,0,0,0,0,0,0.0,1.37e-10,3.64e-10,140.0,9.73e-11,0.0,1.3e-10,3.0,2.0,0.411428571,-1
28039,70337013,Mon Aug 31 07:22:25 +0000 2009,216,216,0,0,305,305,113271,113261,2749,2749,59,59,7,"['RT @LFCSnapped: 馃摳: Lovren vs. #NGA - #CRO\n\n#WorldCup: https://t.co/L9BnQpPHnr', 'RT @FIFAWorldCup: FT | #CRO dismantle #NGA in Kaliningrad to top Group D! \n\n#WorldCup https://t.co/qBdpSGMCx9', 'RT @SquawkaNews: Even the #NGA training kit is 馃槏.\n\n#WorldCup https://t.co/y1M7GlUhh5', 'RT @FIFAWorldCup: And so, after the first round of games in Group D...\n\n1) #CRO \n2) #ARG\n3) #ISL \n4) #NGA \n\n#WorldCup https://t.co/GvulvQKv鈥?, 'RT @stighefootball: FT: #CRO 2-0 #NGA. Nigeria blocked the middle so Croatia used the flanks. Rebic and Kramaric looked good, Mandzukic use鈥?, 'RT @OptaJoe: 5 - There have now been five penalties taken in the World Cup today (June 16th 2018); the last single day to see more in the c鈥?, ""RT @HailKayode: I don't know how\nI don't know why\n\nBut I know that someway, somehow, this is all Buhari's fault 馃槫\n#NGA #WorldCup #CRONGA ht鈥?]""",833,18,7,4,1529230000000.0,1529230000000.0,1251700000000.0,10,0,0,0,0,0.028571429,4.08e-07,1.1e-09,119.0,9.91e-09,2.13e-10,7.78e-10,2.571428571,1.0,0.783061224,-1
28040,70338946,Mon Aug 31 07:36:35 +0000 2009,457,457,0,0,422,422,17898,17896,1092,1092,7,7,2,"['@leirbagwakkary @NovalLegob @LFC kapan kita per nobaran #WorldCup nih?', 'Plattenhardt kudu se GG Hector nih #GER #WorldCup']",119,3,3,0,1529250000000.0,1529250000000.0,1251700000000.0,2,0,0,0,0,0.005714286,6.45e-08,1.52e-09,59.5,3.93e-09,2.52e-11,1.65e-09,1.5,1.5,0.368571429,1
28041,70346469,Mon Aug 31 08:31:54 +0000 2009,283,283,0,0,932,932,4337,4337,6714,6714,1,1,1,"[""RT @photosofootball: Iceland keeper Halldorsson is a filmmaker who made the video for Iceland's 2012 Eurovision entry and their promo video鈥?]""",140,0,1,0,1529220000000.0,1529220000000.0,1251710000000.0,0,0,0,0,0,0.0,1.56e-08,3.36e-09,140.0,2.42e-08,3.6e-12,1.02e-09,0.0,1.0,0.081428571,1
28042,70349548,Mon Aug 31 08:56:17 +0000 2009,36727,36726,0,0,383,383,193045,193028,1196,1196,89,89,6,"['Someone need to capture moment of that cute girl 馃槏 #worldcup', 'This 馃槏 https://t.co/7vPWC9lAp7', 'RT @MainstreamMatt: Lovely reaction shot from this little girl during the #CRCSRB #WorldCup match. https://t.co/wEOA6fiTyw', '@JazminZenteno https://t.co/o7lbLduOoc', '@juniorbachchan https://t.co/o7lbLduOoc', ""It's almost time for #GERMEX 鈿?#worldcup""]",331,5,3,4,1529250000000.0,1529240000000.0,1251710000000.0,17,0,0,0,1,0.048571429,6.96e-07,1.38e-09,55.16666667,4.31e-09,3.21e-10,1.32e-07,0.833333333,0.5,0.313333333,-1
28043,70350180,Mon Aug 31 09:01:06 +0000 2009,333,333,0,0,560,560,7610,7609,1459,1459,2,2,2,"['Bu hakemlerde olmasa d眉nya kupasonda gol falan izleyemicez amk bu nesikim kupa 1 gol atan yat谋yo be艧iktas谋n rakiple鈥?https://t.co/v9vroDTuuY', 'Turnuva gibi dalan谋 sikim gol falan olmuyor bizim antremanlar bile daha heycanl谋 amk en az谋ndan cocuklar entresan s鈥?https://t.co/DWQ9jpjOwl']",280,0,0,2,1529240000000.0,1529240000000.0,1251710000000.0,1,0,0,0,0,0.002857143,2.74e-08,2.02e-09,140.0,5.26e-09,7.21e-12,1.2e-09,0.0,0.0,0.0,1
28044,70350670,Mon Aug 31 09:04:30 +0000 2009,212,212,0,0,1171,1171,1573,1573,1504,1504,6,6,1,"['""Her贸is do mar, nove podre (...)""\nJos茅 Pedro - 5 anos - hater do Andr茅 Silva. \n#por #worldcup']",93,2,0,0,1529250000000.0,1529250000000.0,1251710000000.0,0,0,0,0,0,0.0,5.67e-09,4.22e-09,93.0,5.42e-09,2.16e-11,7.64e-10,2.0,0.0,0.165714286,1
28045,70356128,Mon Aug 31 09:45:42 +0000 2009,117,117,0,0,963,963,40739,40739,23,23,0,0,1,"['RT @Amaka_Ekwo: Poor pig, #Nigeria鈥檚 DSS may arrest it for predicting fake result.\n\n#WorldCup\u2060 \u2060\u2060 \u2060- #CRO\u2060 \u2060\u2060 \u2060Vs #NGA\u2060 \u2060\u2060 \n\u2060\n@radiobiafral鈥?]",140,4,2,0,1529230000000.0,1529230000000.0,1251710000000.0,0,0,0,0,0,0.0,1.47e-07,3.47e-09,140.0,8.29e-11,0.0,4.22e-10,4.0,2.0,0.494285714,-1
28046,70357405,Mon Aug 31 09:55:07 +0000 2009,210,210,0,0,97,97,3993,3993,3157,3157,32,32,1,"[""RT @FIFAWorldCup: Sunday's #WorldCup meeting between 馃嚙馃嚪Brazil and 馃嚚馃嚟Switzerland reunites several players who clashed at the 2锔忊儯0锔忊儯0锔忊儯9锔忊儯 #F鈥?]""",144,2,1,0,1529220000000.0,1529220000000.0,1251710000000.0,0,0,0,0,0,0.0,1.44e-08,3.5e-10,144.0,1.14e-08,1.15e-10,7.57e-10,2.0,1.0,0.247142857,1
28047,70358154,Mon Aug 31 10:00:57 +0000 2009,174,174,0,0,127,127,11319,11318,11849,11849,6,6,2,"['RT @GurjitAFC: 脰zil starts for #GER against #MEX #WorldCup https://t.co/1p5i3I2M3x', ""RT @TheSportsman: 馃嚛馃嚜 馃敟 Germany's last 4 opening games at the #WorldCup \n\n- 2002: 8-0 v Saudi Arabia\n\n- 2006: 4-2 v Costa Rica\n\n- 2010: 4-0鈥?]""",224,4,2,1,1529240000000.0,1529240000000.0,1251710000000.0,1,0,0,0,0,0.002857143,4.08e-08,4.58e-10,112.0,4.27e-08,2.16e-11,6.27e-10,2.0,1.0,0.328571429,1
