,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,tweets,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
20011,50300680,Wed Jun 24 13:13:48 +0000 2009,202,202,0,0,629,629,2264,2264,46,46,1,1,1,['RT @noticias24: #FutbolMundialN24 | #GER  0 - 0 #MEX  | DATOS MUNDIALISTAS\nEste ser谩 el cuarto enfrentamiento en un Mundial entre ambos sel鈥?],140,3,1,0,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,7.99E-09,2.22E-09,140,1.62E-10,3.53E-12,7.13E-10,3,1,0.33,-1
20012,50301160,Wed Jun 24 13:15:53 +0000 2009,870,870,0,0,298,298,105644,105644,1826,1826,37,37,1,"[""RT @photosofootball: Iceland keeper Halldorsson is a filmmaker who made the video for Iceland's 2012 Eurovision entry and their promo video鈥?]""",140,0,1,0,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,3.73E-07,1.05E-09,140,6.44E-09,1.31E-10,3.07E-09,0,1,0.081428571,1
20013,50307781,Wed Jun 24 13:43:09 +0000 2009,241,241,0,0,1796,1796,15101,15101,71,71,11,11,1,['RT @jayflo562: Dia de el padre borracho #FelizDiaDelPadre  #fifa #worldcup #telemundo https://t.co/Rkfkbo6u2N'],109,4,1,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,5.33E-08,6.34E-09,109,2.51E-10,3.88E-11,8.50E-10,4,1,0.412857143,-1
20014,50309833,Wed Jun 24 13:51:55 +0000 2009,55,55,0,0,493,493,251,250,123,122,0,0,2,"['RT @LuzsharaColas: The only wall Mexico is paying for. #GERMEX #WorldCup https://t.co/vv4geVrDsJ', 'RT @WorIdCupLive: HIRVING LOZANO!! WHAT A GOAL! MEXICO ARE BEATING GERMANY!\n\n#WorldCup\u2060 \u2060#GER\u2060 \u2060#MEX\u2060 \u2060#GERMEX https://t.co/uwJgBSnnNT']",230,6,2,2,1.53E+12,1.53E+12,1.25E+12,1,0,1,0,0,0.002857143,8.86E-10,1.74E-09,115,4.34E-10,0,1.94E-10,3,1,0.411428571,-1
20015,50313379,Wed Jun 24 14:06:32 +0000 2009,58096,58096,0,0,309,309,30834,30834,801,801,208,208,1,['RT @bartek_rem: Niedziela (17.06) z #WorldCup\n\n14:00 - #CRC - #SRB\n17:00 - #GER - #MEX\n19:20 - Mundial Raport na FB @sportpl \n20:00 - #BRA鈥?],139,6,2,0,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,1.09E-07,1.09E-09,139,2.83E-09,7.34E-10,2.05E-07,6,2,0.66,-1
20016,50313718,Wed Jun 24 14:07:52 +0000 2009,256,256,0,0,305,305,9784,9784,12411,12411,4,4,1,['RT @simon_price01: Low. #GERMEX #WorldCup https://t.co/zQIWIMMKDp'],65,2,1,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,3.45E-08,1.08E-09,65,4.38E-08,1.41E-11,9.03E-10,2,1,0.247142857,1
20017,50314575,Wed Jun 24 14:11:06 +0000 2009,589,588,0,0,898,897,11823,11811,7417,7408,6,6,2,"['os mexicanos em peso, como n茫o amar copa do mundo?! #MEX #WorldCup', 'Corta pro HEPTA 2022, pq o HEXA j谩 茅 relalidade. #WorldCup #GigantesPorNatureza https://t.co/qxsk3QYJmB']",169,4,0,1,1.53E+12,1.53E+12,1.25E+12,12,1,9,0,1,0.037142857,4.17E-08,3.17E-09,84.5,2.62E-08,2.12E-11,2.08E-09,2,0,0.165714286,1
20018,50314615,Wed Jun 24 14:11:17 +0000 2009,113,113,0,0,125,125,500,500,452,452,2,2,1,['Germany manager be like ...\n#GERMEX #WorldCup https://t.co/1XomUUbuUS'],69,2,0,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,1.76E-09,4.41E-10,69,1.59E-09,7.06E-12,3.99E-10,2,0,0.165714286,1
20019,50317623,Wed Jun 24 14:23:10 +0000 2009,1517,1517,0,0,1136,1136,60828,60828,1349,1349,23,23,1,"['""Aye mi te mi bami"" https://t.co/bpvDN6QRhu']",43,0,0,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,2.15E-07,4.01E-09,43,4.76E-09,8.12E-11,5.35E-09,0,0,0,1
20020,50319021,Wed Jun 24 14:28:44 +0000 2009,7254,7254,0,0,4528,4528,5889,5889,571,571,112,112,1,['The latest The Gail Grannum Daily! https://t.co/vdbNcItbkw #worldcup'],68,1,0,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,2.08E-08,1.60E-08,68,2.02E-09,3.95E-10,2.56E-08,1,0,0.082857143,1
20021,50319502,Wed Jun 24 14:30:31 +0000 2009,825,825,0,0,1861,1861,40797,40797,25541,25541,32,32,1,['RT @mc_lively_: Oga ooo...All of us just carry hope to this World Cup for Nothing....FOR NOTHING!!!...God will just help us to punish that鈥?],139,0,1,0,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,1.44E-07,6.57E-09,139,9.01E-08,1.13E-10,2.91E-09,0,1,0.081428571,1
20022,50321096,Wed Jun 24 14:36:17 +0000 2009,2255,2255,0,0,1897,1897,56372,56368,58377,58373,5,5,4,"['RT @AdelAliBinAli: 賵囟毓 丕賱賲賳鬲禺亘丕鬲 丕賱毓乇亘賷丞 賮賷 #賰丕爻_丕賱毓丕賱賲 馃き \n:\n#WorldCup\u2060 \u2060 \n#賰丕爻_丕賱毓丕賱賲 \n#乇賵爻賷丕2108 \n#賰丕爻_丕賱毓丕賱賲_乇賵爻賷丕_2018 https://t.co/8y8鈥?, 'RT @AdelAliBinAli: #賲丨賲丿_丕賱卮賳丕賵賷 丨丕乇爻 賲賳鬲禺亘 #賲氐乇 囟賲賳 丕賱鬲卮賰賷賱 丕賱兀賮囟賱 賮賷 #賰丕爻_丕賱毓丕賱賲\n:\n#WorldCup\u2060 \u2060 \n#賰丕爻_丕賱毓丕賱賲 \n#乇賵爻賷丕2108 \n#賰丕爻_丕賱毓丕賱賲_乇賵爻鈥?, 'RT @AdelAliBinAli: 賲賱丕丨馗丞 賲賴賲丞 噩丿丕賸\n賱賲 賷賳鬲亘賴 賱賴丕 兀丨丿\n賮賷 #賲氐乇_丕賱兀賵乇賵睾賵丕賷 \n丨氐賱 丨丕乇爻 丕賱賲賳鬲禺亘 丕賱賲氐乇賷 賲丨賲丿 丕賱卮賳丕賵賷 毓賱賶 賱賯亘 乇噩賱 丕賱賲亘丕乇丕丞貙 賱賰賳 丕賱卮鈥?, 'RT @AdelAliBinAli: 賴賱 賲賲賰賳 兀賳 鬲亘鬲爻賲 賱賴 賰乇丞 丕賱賯丿賲 賵賷鬲賵噩 亘賭 #賰丕爻_丕賱毓丕賱賲 責!\n.\n#WorldCup\n#賰丕爻_丕賱毓丕賱賲_乇賵爻賷丕_2018 \n#賰丕爻_丕賱毓丕賱賲\n#乇賵賳丕賱丿賵\n#丕賱亘乇鬲睾丕賱鈥?]",561,19,4,1,1.53E+12,1.53E+12,1.25E+12,4,0,4,0,0,0.011428571,1.99E-07,6.69E-09,140.25,2.06E-07,1.76E-11,7.96E-09,4.75,1,0.719285714,-1
20023,50321330,Wed Jun 24 14:37:10 +0000 2009,5843,5839,0,0,2045,2045,32957,32955,8914,8913,60,60,2,"['This is so cute 馃槃馃槉馃槉 @Keito_iK https://t.co/4Luj6hn4z4', 'Mexico clearly showing no respect for Germany! #WorldCup Great 20 mins']",126,1,1,1,1.53E+12,1.53E+12,1.25E+12,2,0,1,0,4,0.005714286,1.16E-07,7.22E-09,63,3.15E-08,2.12E-10,2.06E-08,0.5,0.5,0.122857143,1
20024,50321745,Wed Jun 24 14:38:36 +0000 2009,382,382,0,0,855,855,4332,4332,555,555,13,13,1,"['RT @fifamedia: #PORESP 3-3 thriller watched by huge audiences in Europe. A\nmassive 66.7% of Spanish TV viewers (9.27 million), the highest鈥?]",139,1,1,0,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,1.53E-08,3.02E-09,139,1.96E-09,4.59E-11,1.35E-09,1,1,0.164285714,1
20025,50325385,Wed Jun 24 14:51:46 +0000 2009,447,447,0,0,340,340,43649,43623,2796,2792,17,17,9,"['Gol olsa tertemiz. #SRB #WorldCup #CRC', 'Kolarov bey ne yapiyorsunuz? Gole bak. #WorldCup #SRB CR7 gol眉nden guzel sahsi fikrim.', 'Oyna devam. Su gol kacar mi be. #WorldCup #SRB #CRC #Mitrovic', '#GER  formas谋 bildigin 莽irkin. #WorldCup', 'O kadar bariz bir sekilde #MEX nin gol ataca臒谋 belliydiki L枚w nasil bir onlem alamaz buna? #WorldCup #Ger', 'Devre bitti neredeyse #Ger defansi evlere 艧enlik. Dogru pasi verebilseler #MEX simdiye 3 bile yapardi. #WorldCup', 'Iranli hakemin esneklige bak. #WorldCup #GERMEX #GER #MEX', '陌nkalar 眉zd眉 Aztekler sevindirecek mi? #WorldCup', ""L枚w'眉  Leroy Sane icin epey yerden yere vururlar. #GER #WorldCup""]",611,24,0,0,1.53E+12,1.53E+12,1.25E+12,26,0,4,0,0,0.074285714,1.54E-07,1.20E-09,67.88888889,9.87E-09,6.00E-11,1.58E-09,2.666666667,0,0.220952381,-1
20026,50325386,Wed Jun 24 14:51:46 +0000 2009,1147,1147,0,0,2945,2945,1064,1064,1146,1146,14,14,1,['Ready for .@FIFAWorldCup 馃嚛馃嚜 vs 馃嚥馃嚱 #WorldCup #GERMEX'],55,2,1,0,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,3.75E-09,1.04E-08,55,4.04E-09,4.94E-11,4.05E-09,2,1,0.247142857,1
20027,50326660,Wed Jun 24 14:56:43 +0000 2009,535,535,0,0,1017,1017,9737,9737,40790,40790,15,15,1,['RT @TheSporTalk: The only wall Mexico are going to pay for...\n\n#GER #MEX #GERMEX \n#WorldCup #WorldCup2018 https://t.co/qDVS7iGusH'],129,5,1,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,3.44E-08,3.59E-09,129,1.44E-07,5.29E-11,1.89E-09,5,1,0.495714286,-1
20028,50326670,Wed Jun 24 14:56:44 +0000 2009,15448,15448,0,0,404,404,91507,91507,35833,35833,127,127,1,['RT @DeportesDallas: En el Luzhniki Stadium lista para #MEX vs. #GER por #WorldCup2018 para @AlDiaDallas - #Copa2018 https://t.co/7788Sq4SMI'],139,4,2,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,3.23E-07,1.43E-09,139,1.26E-07,4.48E-10,5.45E-08,4,2,0.494285714,-1
20029,50327809,Wed Jun 24 15:00:47 +0000 2009,748,748,0,0,493,493,37452,37444,2561,2558,122,122,4,"['every 4 years, i turn german... #WorldCup', 'BAKET ANG GALING NG GOALKEEPER NG MEXICO??!!! KAGALET! #GerMex #WorldCup', 'gusto ko lang sabihin na bawal ang panget sa team germany #ger #WorldCup', 'I miss Poldi and Schweini. #Ger #germex #worldcup']",234,8,0,0,1.53E+12,1.53E+12,1.25E+12,8,0,3,0,0,0.022857143,1.32E-07,1.74E-09,58.5,9.04E-09,4.30E-10,2.64E-09,2,0,0.165714286,1
20030,50329974,Wed Jun 24 15:08:41 +0000 2009,254,254,0,0,716,716,29059,29059,11557,11557,4,4,1,['RT @TaylorTwellman: Dear lord has Chicharito had a shocker in the final 3rd today. #WorldCup'],92,1,1,0,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,1.03E-07,2.53E-09,92,4.08E-08,1.41E-11,8.96E-10,1,1,0.164285714,1
20031,50335401,Wed Jun 24 15:28:16 +0000 2009,1881,1881,0,0,893,893,10615,10614,11764,11762,18,18,2,"['RT @ablrchi: #Breaking: As expected, #Iran mullahs are exploiting the euphoria over #WorldCup victory as a cover to expedite execution of #鈥?, 'RT @FirouzMahvi: 乇賵夭诏丕乇 睾乇蹖亘蹖 丕爻鬲. 賲賱鬲 乇丕 爻乇诏乇賲 鬲賵倬 讴乇丿賴 丕賳丿 賵 乇丕賲蹖賳 賵 孬賱丕孬 乇丕 亘乇丕蹖 丕毓丿丕賲 亘乇丿賴 丕賳丿\n#乇丕賲賷賳_丨爻賷賳_倬賳丕賴賶 #賲丨賲丿_孬賱丕孬 \n#噩丕賲_噩賴丕賳蹖鈥?]",280,7,2,0,1.53E+12,1.53E+12,1.25E+12,1,0,2,0,0,0.002857143,3.75E-08,3.15E-09,140,4.15E-08,6.35E-11,6.64E-09,3.5,1,0.452857143,-1
20032,50338405,Wed Jun 24 15:38:28 +0000 2009,307,307,0,0,347,347,46730,46730,25,25,17,17,1,"[""Mondiali 2018: 猫 il momento dell'esordio tedesco, ore 17 Germania-Messico #calcio #campionatimondialidicalcio鈥?https://t.co/ChnDqnWlYy""]",134,2,0,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,1.65E-07,1.22E-09,134,8.82E-11,6.00E-11,1.08E-09,2,0,0.165714286,1
20033,50339191,Wed Jun 24 15:41:12 +0000 2009,501,501,0,0,476,476,1995,1995,2734,2734,3,3,1,['RT @LordSnow: #WorldCup 馃槀馃槀 https://t.co/TWM5bClEdL'],52,1,1,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,7.04E-09,1.68E-09,52,9.65E-09,1.06E-11,1.77E-09,1,1,0.164285714,1
20034,50343031,Wed Jun 24 15:54:25 +0000 2009,2181,2180,0,0,719,719,20827,20816,28916,28797,123,123,4,"['Day 4, #WorldCup, here you are the scheduled matches:\n#CRC-#SRB 1PM\n#GER-#MEX 4PM\n#BRA-#SUI \u2060 7PM\nEnjoy!', 'Day 4, #WorldCup, here are the scheduled matches:\n#CRC-#SRB 1PM\n#GER-#MEX 4PM\n#BRA-#SUI \u2060 7PM\nEnjoy!', ""#Kolarov's free-kicks 馃槏 #WorldCup2018 #SRB #CRC"", ""#Kolarov's free-kicks 馃槏 #WorldCup #SRB\u2060 \u2060#CRC\u2060 \u2060""]",301,22,0,0,1.53E+12,1.53E+12,1.25E+12,11,0,119,0,1,0.031428571,7.35E-08,2.54E-09,75.25,1.02E-07,4.34E-10,7.70E-09,5.5,0,0.455714286,-1
20035,50343712,Wed Jun 24 15:56:46 +0000 2009,332,331,0,0,278,278,4220,4216,5743,5736,27,27,2,"['Dear Self,\n\nI realize you鈥檙e excited about #GER playing the #WorldCup today but 5:50 a.m.? Really? Wholly unnecessa鈥?https://t.co/YaVOsebBcl', ""RT @DFB_Team_EN: 1锔忊儯6锔忊儯 of the best: Miroslav #Klose overtakes @Ronaldo as the #WorldCup's all-time top scorer in an unforgettable 7-1 win鈥?]""",279,4,2,1,1.53E+12,1.53E+12,1.25E+12,4,0,7,0,1,0.011428571,1.49E-08,9.81E-10,139.5,2.03E-08,9.53E-11,1.17E-09,2,1,0.328571429,1
20036,50345052,Wed Jun 24 16:01:21 +0000 2009,2868,2866,0,0,907,907,41236,41235,8160,8160,40,40,2,"['RT @clusterfucky: Ozil out,  Khedira out. \n\nOtherwise group stage out. #GERMEX #WorldCup', ""RT @BavarianTweets: Remember when Pep Guardiola said he would like to have 1000 Dante's in his team? Well, I would like to have 1000 Kimmic鈥?]""",228,2,2,0,1.53E+12,1.53E+12,1.25E+12,1,0,0,0,2,0.002857143,1.46E-07,3.20E-09,114,2.88E-08,1.41E-10,1.01E-08,1,1,0.245714286,1
20037,50346011,Wed Jun 24 16:04:37 +0000 2009,443,443,0,0,385,385,10240,10240,2607,2607,26,26,1,['@lewiswestlake22 - this kiddy. Absolutely class. https://t.co/8pBMKcmVBM'],72,0,1,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,3.61E-08,1.36E-09,72,9.20E-09,9.18E-11,1.56E-09,0,1,0.081428571,1
20038,50346361,Wed Jun 24 16:05:50 +0000 2009,6413,6413,0,0,703,703,60817,60803,76,76,151,151,4,"['#Twittov #WorldCup #costaricaserbia 1-3 Ruiz/Ljajic @aallara @SNAI_Official', '#Twittov #WorldCup #germaniamessico 2-1 Werner/Hernandez @aallara @SNAI_Official', '#Twittov #WorldCup #brasilesvizzera 3-1 Coutinho/Dzemaili @aallara @SNAI_Official', 'RT @DamianoCT46: Il Corriere dello Sport, con un ""capra, capra, capra"" accanto all\'immagine di uno dei calciatori pi霉 forti al mondo, ha av鈥?]",376,9,7,0,1.53E+12,1.53E+12,1.25E+12,14,0,0,0,0,0.04,2.15E-07,2.48E-09,94,2.68E-10,5.33E-10,2.26E-08,2.25,1.75,0.756428571,-1
20039,50348620,Wed Jun 24 16:13:17 +0000 2009,98,98,0,0,130,130,4618,4618,31,31,0,0,1,['Yay!! Mexico leading Germany by 1-0!! #worldCup2018 鈥?at H么tel Crowne Plaza Toulouse https://t.co/YlAN5aMfjg'],108,1,0,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,1.63E-08,4.59E-10,108,1.09E-10,0,3.46E-10,1,0,0.082857143,1
20040,50351245,Wed Jun 24 16:21:34 +0000 2009,64,64,0,0,306,306,2130,2130,23,23,1,1,1,['Can鈥檛 take these little diving bitches serious #worldcup crying when flicked. Bunch of girls #mexvsgermany'],106,2,0,0,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,7.52E-09,1.08E-09,106,8.12E-11,3.53E-12,2.26E-10,2,0,0.165714286,1
20041,50357159,Wed Jun 24 16:40:43 +0000 2009,356,356,0,0,819,819,7670,7670,4934,4934,4,4,1,"[""RT @BobProcterr: I'm convinced Roy Keane is going to kill Slavan Bilic if he keeps touching his shoulder 馃槀 #CRONGA #WorldCup https://t.co/W鈥?]""",141,2,1,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,2.71E-08,2.89E-09,141,1.74E-08,1.41E-11,1.26E-09,2,1,0.247142857,1
20042,50362260,Wed Jun 24 16:56:51 +0000 2009,451,451,0,0,1437,1437,21046,21046,26776,26776,16,16,1,['RT @FootbalIStuff: Iceland 馃嚠馃嚫 #WorldCup\u2060 \u2060 https://t.co/qPbCWocwcf'],68,1,1,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,7.43E-08,5.07E-09,68,9.45E-08,5.65E-11,1.59E-09,1,1,0.164285714,1
20043,50364074,Wed Jun 24 17:03:09 +0000 2009,1837,1837,0,0,235,235,23159,23159,16553,16553,24,24,1,"['RT @IndyFootball: Germany XI vs. Mexico: Neuer; Kimmich, Hummels, Boateng, Plattenhardt; Khedira, Kroos; M眉ller, 脰zil, Draxler; Werner. #Wo鈥?]",140,1,1,0,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,8.17E-08,8.29E-10,140,5.84E-08,8.47E-11,6.48E-09,1,1,0.164285714,1
20044,50364584,Wed Jun 24 17:04:59 +0000 2009,212,212,0,0,706,706,4627,4627,58,58,6,6,1,['RT @ChiamarsiBomber: Oggi 猫 il giorno della Germania di #L枚w.\n#GermaniaMessico #WorldCup #Rusia2018 https://t.co/d9AZ5PM9Oh'],123,4,1,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,1.63E-08,2.49E-09,123,2.05E-10,2.12E-11,7.48E-10,4,1,0.412857143,-1
20045,50368989,Wed Jun 24 17:20:17 +0000 2009,1460,1460,0,0,1477,1477,16373,16373,2748,2748,51,51,1,['RT @Mr_KitsuneYouko: @DFB_Team_EN My prediction to Germany:\nGermany 3 x 0 Mexico. #Deutschland #WorldCup https://t.co/vRsyWNbp9C'],128,2,2,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,5.78E-08,5.21E-09,128,9.70E-09,1.80E-10,5.15E-09,2,2,0.328571429,-1
20046,50369672,Wed Jun 24 17:22:37 +0000 2009,167988,167983,0,0,185,185,371915,371875,629,629,200,200,5,"[""Vamos #Mex. Viva 馃嚥馃嚱 鈥?I'm watching 2018 FIFA World Cup #WorldCup via @TelfieApp #Telfie https://t.co/vgu6gcHlVy"", 'RT @COPA90US: CHUCKY!!! #MEX take the lead!!!\n\n#GERMEX #WorldCup https://t.co/Hs9jyM8bjh', 'RT @gavinohara: Chucky, oh my God! Vamos Mexico! #WorldCup https://t.co/895ZfkqkcZ', 'RT @sjg2018: Today is game day Vamos Mexico 馃嚥馃嚱馃嚥馃嚱 #WorldCup #MEX https://t.co/oPHtz508FG', 'RT @mexicoworldcup: History! Rafa Marquez becomes only the third player ever to appear in five World Cups. #eltrieng #mex #worldcup']",505,12,5,4,1.53E+12,1.53E+12,1.25E+12,40,0,0,0,5,0.114285714,1.31E-06,6.53E-10,101,2.22E-09,7.06E-10,5.93E-07,2.4,1,0.606,-1
20047,50372418,Wed Jun 24 17:32:13 +0000 2009,677,677,0,0,468,468,7408,7408,2953,2953,1,1,1,"[""RT @BobProcterr: I'm convinced Roy Keane is going to kill Slavan Bilic if he keeps touching his shoulder 馃槀 #CRONGA #WorldCup https://t.co/W鈥?]""",141,2,1,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,2.61E-08,1.65E-09,141,1.04E-08,3.53E-12,2.39E-09,2,1,0.247142857,1
20048,50377988,Wed Jun 24 17:50:51 +0000 2009,380,380,0,0,361,361,18289,18289,7138,7138,3,3,1,['RT @malena_jm: The only wall that M茅xico is paying for...\n\n#VamosMexico #WorldCup #GERMEX #MEX #VamosM茅xico https://t.co/7DOsCzr5F2'],131,5,1,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,6.45E-08,1.27E-09,131,2.52E-08,1.06E-11,1.34E-09,5,1,0.495714286,-1
20049,50378459,Wed Jun 24 17:52:23 +0000 2009,234,234,0,0,1126,1126,14479,14479,12102,12102,3,3,1,"[""RT @franklinleonard: Honestly, I feel pity for everyone who can't find it in themselves to root for Mexico today. #WorldCup""]",123,1,1,0,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,5.11E-08,3.97E-09,123,4.27E-08,1.06E-11,8.26E-10,1,1,0.164285714,1
