,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,tweets,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
18011,45458310,Mon Jun 08 00:18:41 +0000 2009,850,850,0,0,186,186,25906,25890,534,534,46,46,4,"['S贸 os  jogadores do Brasil s茫o feios? #WorldCup #WorldCupRussia2018 #Copa2018', 'Eu ri... Ser谩 que sou alienada? #WorldCup #WorldCupRussia2018  #Copa2018 https://t.co/HZveHXAZar', 'Churros 1 x Chucrute 0 #Copa2018 #WorldCup #WorldCupRussia2018', 'RT @ThabiAlmeida: #Copa2018 \n #worldcuprussia2018\n#CopaDoMundo2018 \n#WorldCup \n\nAlemanha perdeu 3 gols seguidos e nos estamos como: https:/鈥?]",375,13,1,1,1.53E+12,1.53E+12,1.24E+12,16,0,0,0,0,0.045714286,9.10E-08,6.53E-10,93.75,1.87E-09,1.61E-10,2.98E-09,3.25,0.25,0.350714286,1
18012,45458646,Mon Jun 08 00:20:43 +0000 2009,2927,2927,0,0,2576,2576,15614,15613,45,45,141,141,2,"['The latest Talk 2 Brazil Business Daily! https://t.co/5swD52p8K3 Thanks to @millermedeiros @saopauloinforme @SukaFPL #worldcup #brazil', 'Argentina vs. Iceland | Pictures | Reuters https://t.co/VHoL0Hbtpv #worldcup']",210,3,3,2,1.53E+12,1.53E+12,1.24E+12,1,0,0,0,0,0.002857143,5.48E-08,9.04E-09,105,1.58E-10,4.95E-10,1.03E-08,1.5,1.5,0.368571429,1
18013,45459978,Mon Jun 08 00:28:49 +0000 2009,783,783,0,0,1210,1209,9706,9693,1442,1440,19,19,6,"['RT @FCBayernUS: MOOD!!!\n\n#GER #MEX #WorldCup https://t.co/U28KkAwqyf', 'Mexico is doing a great job with the high press, I hope it doesn鈥檛 last much longer. C鈥檓on guys, let鈥檚 win this.鈥?https://t.co/2mXBTII5LV', 'Thank god for Hummels! #GERMEX #WorldCup', 'What a player, Joshua Kimmich... after this #WorldCup he will surely stop being the Kid! #GERMEX @FCBayernUS @FCBayernEN', 'Hey Herr L枚w, we need Goretzka and Reus for the second half. Please. #GERMEX #worldcup', 'Yes! @woodyinho !!! C鈥檓on! #GERMEX #WorldCup']",495,11,4,2,1.53E+12,1.53E+12,1.24E+12,13,1,2,0,0,0.04,3.41E-08,4.25E-09,82.5,5.06E-09,6.67E-11,2.75E-09,1.833333333,0.666666667,0.477619048,1
18014,45460436,Mon Jun 08 00:31:44 +0000 2009,798,798,0,0,516,516,66727,66727,27980,27980,20,20,1,['RT @REVERBEE_mh: 隆Vamos M茅xico! 馃嚥馃嚱馃尩鉁╘n隆Apoy谩ndote en nuestros sue帽os! 馃槾馃寵馃摚馃挄\n\n#WorldCup2018 \n#Mexico'],104,2,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.34E-07,1.81E-09,104,9.82E-08,7.02E-11,2.80E-09,2,1,0.247142857,1
18015,45460838,Mon Jun 08 00:34:03 +0000 2009,96,96,0,0,613,613,3104,3104,462,462,4,4,1,"[""RT @mukuria254: Approximately 10% of Iceland's population. Wow!!! \n#ARGISL #WorldCup https://t.co/7KJ8DupZNQ""]",108,2,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.09E-08,2.15E-09,108,1.62E-09,1.40E-11,3.37E-10,2,1,0.247142857,1
18016,45462250,Mon Jun 08 00:42:29 +0000 2009,2071,2071,0,0,1058,1058,11178,11178,5672,5672,109,109,1,['RT @FIFAWorldCup: Wow! \n\n#MEX stun the #WorldCup champions in Moscow! \n\n#GERMEX 0-1 https://t.co/XOtAWcKD8U'],107,3,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,3.92E-08,3.71E-09,107,1.99E-08,3.83E-10,7.27E-09,3,1,0.33,1
18017,45463439,Mon Jun 08 00:49:17 +0000 2009,2677,2677,0,0,1995,1995,182533,182533,127403,127403,113,113,1,['This restaurant is lit rn #WorldCup #MEX https://t.co/KW5Tp483HO'],64,2,0,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,6.41E-07,7.00E-09,64,4.47E-07,3.97E-10,9.40E-09,2,0,0.165714286,1
18018,45467989,Mon Jun 08 01:15:15 +0000 2009,900,900,0,0,321,321,42286,42286,13957,13957,6,6,1,"[""RT @DFB_Team_EN: TEAM NEWS 馃搵 Here's how we line up for our #WorldCup opener 馃嚛馃嚜馃嚥馃嚱\n\n#DieMannschaft #ZSMMN #GERMEX https://t.co/2m7PpIuNWn""]",140,4,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.48E-07,1.13E-09,140,4.90E-08,2.11E-11,3.16E-09,4,1,0.412857143,1
18019,45476571,Mon Jun 08 02:03:52 +0000 2009,107,107,0,0,116,116,2262,2262,1068,1068,0,0,1,"['Hey @SonyLIV , my premium account is still not activated. Why is it taking you guys this much time, to activate  an鈥?https://t.co/SGlf7AHaQ9']",140,0,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,7.94E-09,4.07E-10,140,3.75E-09,0,3.76E-10,0,1,0.081428571,1
18020,45479245,Mon Jun 08 02:18:58 +0000 2009,628,628,0,0,393,393,4580,4580,2439,2439,18,18,1,['Mexico y Alemania-vamos! #WorldCup'],34,1,0,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.61E-08,1.38E-09,34,8.56E-09,6.32E-11,2.20E-09,1,0,0.082857143,1
18021,45482777,Mon Jun 08 02:39:07 +0000 2009,625,625,0,0,1057,1057,51165,51165,8211,8211,21,21,1,['RT @ASRomaEN: Big mood.\n \n#WorldCup #SRB #ASRoma #Kolarov https://t.co/GlM5uEv5gl'],81,4,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.80E-07,3.71E-09,81,2.88E-08,7.37E-11,2.19E-09,4,1,0.412857143,1
18022,45494673,Mon Jun 08 03:53:45 +0000 2009,15014,15014,0,0,11515,11515,88330,88330,4596,4596,878,878,1,"[""RT @aarondbrinker: If you're looking for things to do between #WorldCup games, head over to https://t.co/VvQYdyTxkb to check out my book an鈥?]""",140,1,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,3.10E-07,4.04E-08,140,1.61E-08,3.08E-09,5.27E-08,1,1,0.164285714,1
18023,45498989,Mon Jun 08 04:23:06 +0000 2009,25308,25308,0,0,752,752,63848,63848,115,115,67,67,1,['Wasit asing yang pernah mimpin pertandingan Liga 1 @Liga1Match musim kemarin nih. https://t.co/r8K1cczQPr'],105,0,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.24E-07,2.64E-09,105,4.04E-10,2.35E-10,8.89E-08,0,1,0.081428571,1
18024,45500457,Mon Jun 08 04:33:02 +0000 2009,588,588,0,0,538,538,32146,32143,9828,9824,30,30,2,"['#MEX #WorldCup  https://t.co/cx5Q9fY3Od', 'RT @LeanOllie: VAMOS MEXICO!!! 馃槉馃槑鈿斤笍馃帄馃帀馃嵒#WorldCup']",91,3,1,1,1.53E+12,1.53E+12,1.24E+12,3,0,4,0,0,0.008571429,1.13E-07,1.89E-09,45.5,3.45E-08,1.05E-10,2.06E-09,1.5,0.5,0.205714286,1
18025,45503822,Mon Jun 08 04:58:04 +0000 2009,766,766,0,0,509,509,87305,87301,8759,8756,17,17,2,"['RT @goal: HERE. WE. GO.\n\nMatch number two of today #WorldCup https://t.co/QNQRRubyiU', 'RT @brfootball: Finally, his time comes.\n\nWelcome to the #WorldCup, Marco Reus 馃檶 https://t.co/CumGyqVVPp']",189,2,2,2,1.53E+12,1.53E+12,1.24E+12,4,0,3,0,0,0.011428571,3.07E-07,1.79E-09,94.5,3.08E-08,5.97E-11,2.69E-09,1,1,0.245714286,1
18026,45503858,Mon Jun 08 04:58:18 +0000 2009,182,182,0,0,329,329,18224,18224,2772,2772,3,3,1,['RT @COPA90US: uh oh https://t.co/xH18yseTP7'],43,0,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,6.40E-08,1.16E-09,43,9.73E-09,1.05E-11,6.39E-10,0,1,0.081428571,1
18027,45504033,Mon Jun 08 04:59:42 +0000 2009,466,466,0,0,895,895,51936,51936,65313,65313,20,20,1,['RT @soccerdotcom: Historic win.\n\n#MEX take down defending #WorldCup champs #GER thanks to first half Chucky Lozano goal. https://t.co/HiZV9鈥?],140,3,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.82E-07,3.14E-09,140,2.29E-07,7.02E-11,1.64E-09,3,1,0.33,1
18028,45505753,Mon Jun 08 05:13:32 +0000 2009,461,461,0,0,1910,1910,8001,8001,295,295,23,23,1,['RT @reuterspictures: Mexico takes early lead against Germany as Hirving Lozano scores in 35th minute. #WorldCup https://t.co/tAtBaYdzgq'],135,1,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.81E-08,6.71E-09,135,1.04E-09,8.08E-11,1.62E-09,1,1,0.164285714,1
18029,45506819,Mon Jun 08 05:22:05 +0000 2009,188,188,0,0,209,209,7997,7997,8158,8158,14,14,1,['Mexico dribbles too much. Shoot the ball dude lol. #MEX  #WORLDCUP #GERMEX'],74,3,0,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.81E-08,7.34E-10,74,2.86E-08,4.92E-11,6.60E-10,3,0,0.248571429,1
18030,45510301,Mon Jun 08 05:52:09 +0000 2009,133,133,0,0,478,478,2231,2231,2471,2471,0,0,1,['VAMOS MEXICO!!! 馃嚥馃嚱馃嚥馃嚱馃嚥馃嚱 #WorldCup2018 #salute'],50,2,0,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,7.83E-09,1.68E-09,50,8.68E-09,0,4.67E-10,2,0,0.165714286,1
18031,45514324,Mon Jun 08 06:30:34 +0000 2009,229,229,0,0,286,286,3153,3153,2464,2464,6,6,1,"[""RT @Toddithan: Let's go Germany! The road to the fifth 馃専 starts here! 鈿?@DFB_Team_EN #WorldCup https://t.co/q5e2ETXbkd""]",119,1,2,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.11E-08,1.00E-09,119,8.65E-09,2.11E-11,8.04E-10,1,2,0.245714286,1
18032,45514913,Mon Jun 08 06:36:09 +0000 2009,211,211,0,0,147,147,29113,29077,23100,23072,25,25,5,"['RT @OfficialASRoma: Sta per iniziare il Mondiale della #SRB di Kolarov! \n\nIn bocca al lupo Aleksandar! 馃挭\n\n#ASRoma #WorldCup https://t.co/yz鈥?, 'RT @ASRomaEN: He starts - and captains - Serbia today. 馃挭 Good luck to Aleksandar Kolarov as his #WorldCup adventure gets underway! 馃惡\n  \n#AS鈥?, 'RT @RoadtoNinny: Ah ma quindi non Savic? \nDalla tv me pare di senti altro 馃槀 https://t.co/HE1ZkjdreV', 'RT @ASRomaEN: Big mood.\n \n#WorldCup #SRB #ASRoma #Kolarov https://t.co/GlM5uEv5gl', 'RT @FIFAWorldCup: Aleksandar Kolarov #SRB\n\nThe first @Budweiser #ManoftheMatch of the day \n\n#WorldCup #CRCSRB https://t.co/za3V9gVDnT']",597,13,6,4,1.53E+12,1.53E+12,1.24E+12,36,0,28,0,0,0.102857143,1.02E-07,5.16E-10,119.4,8.11E-08,8.78E-11,7.41E-10,2.6,1.2,0.704,1
18033,45516016,Mon Jun 08 06:46:46 +0000 2009,88,88,0,0,574,574,698,698,258,258,0,0,1,['RT @jjtwcz: Srpska specijalnost daj gol i prestani da igra拧. #WorldCup'],70,1,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.45E-09,2.02E-09,70,9.06E-10,0,3.09E-10,1,1,0.164285714,1
18034,45518286,Mon Jun 08 07:09:25 +0000 2009,1445,1445,0,0,1438,1438,12414,12414,4974,4974,27,27,1,['Lozano. What a finish. Well deserved lead that.\n\n#WorldCup'],58,1,0,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,4.36E-08,5.05E-09,58,1.75E-08,9.48E-11,5.07E-09,1,0,0.082857143,1
18035,45521010,Mon Jun 08 07:36:34 +0000 2009,2521,2521,0,0,782,782,20971,20970,1693,1688,92,92,2,"['Costa Rican coffee brewing. Jersey on. 隆Vamos #LaSele!! #VamosTicos #CRCSRB 馃嚚馃嚪馃嚚馃嚪馃嚚馃嚪 https://t.co/6aiC9JAs1W', 'The only one I could count on to wake up at 5am to watch a #worldcup game with me 馃樆 #LaSele #VamosTicos https://t.co/48HWISH0Ny']",240,6,0,2,1.53E+12,1.53E+12,1.24E+12,1,0,5,0,0,0.002857143,7.36E-08,2.75E-09,120,5.94E-09,3.23E-10,8.85E-09,3,0,0.248571429,1
18036,45522641,Mon Jun 08 07:53:10 +0000 2009,1172,1172,0,0,3264,3264,10496,10496,3307,3307,93,93,1,['RT @BrasilWire: Brazilians opposed to the coup now refuse to wear its famous yellow football jersey. As a result a mini Industry has sprung鈥?],140,0,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,3.69E-08,1.15E-08,140,1.16E-08,3.27E-10,4.12E-09,0,1,0.081428571,1
18037,45522993,Mon Jun 08 07:56:46 +0000 2009,125,125,0,0,275,275,1786,1786,859,859,4,4,1,['#WorldCup 馃挵馃挵 money bag emojis all day!'],40,1,0,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,6.27E-09,9.66E-10,40,3.02E-09,1.40E-11,4.39E-10,1,0,0.082857143,1
18038,45524652,Mon Jun 08 08:13:33 +0000 2009,319,319,0,0,1283,1283,10620,10620,20388,20388,37,37,1,"['RT @amnesty: Human rights have taken a significant nose-dive in #Russia in recent years, making it impossible to ignore the rampant human r鈥?]",140,1,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,3.73E-08,4.51E-09,140,7.16E-08,1.30E-10,1.12E-09,1,1,0.164285714,1
18039,45525087,Mon Jun 08 08:17:58 +0000 2009,136,136,0,0,474,474,10154,10154,1680,1680,9,9,1,"['RT @YesWeCrann: For the most part, I鈥檝e been really impressed with the officiating at the #WorldCup so far鈥n\nVAR being used correctly, nume鈥?]",140,1,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,3.57E-08,1.66E-09,140,5.90E-09,3.16E-11,4.78E-10,1,1,0.164285714,1
18040,45525999,Mon Jun 08 08:26:51 +0000 2009,202,202,0,0,1025,1025,2003,2003,2390,2390,2,2,1,"['RT @SamanthaQuek: More than just an amazing footballer...\n\nThe child in the bottom left of shot is in tears at missing his idol, #Ronaldo ,鈥?]",140,1,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,7.03E-09,3.60E-09,140,8.39E-09,7.02E-12,7.09E-10,1,1,0.164285714,1
18041,45527331,Mon Jun 08 08:39:45 +0000 2009,1115,1115,0,0,1729,1729,137232,137232,17189,17189,89,89,1,['RT @orli0404: 銆愭湕鍫便€戞棩鏈唬琛ㄣ伄銈兗銉戙兗鐧鸿銇曘倢銈媆n#銉兗銉儔銈儍銉?018 \n#銉兗銉儔銈儍銉?\n#WorldCup2018 https://t.co/L5KOn6kMvN'],94,3,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,4.82E-07,6.07E-09,94,6.04E-08,3.13E-10,3.92E-09,3,1,0.33,1
18042,45532597,Mon Jun 08 09:30:53 +0000 2009,676,676,0,0,958,958,21157,21157,15297,15297,20,20,1,"['RT @CorriereG: Niente ""oh merda"" ai rinvii del portiere.\nNiente arbitraggi telecomandati, fallacci perdonati, avversari che si scansano, co鈥?]",140,0,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,7.43E-08,3.36E-09,140,5.37E-08,7.02E-11,2.37E-09,0,1,0.081428571,1
18043,45536016,Mon Jun 08 10:04:12 +0000 2009,930,930,0,0,1540,1540,13894,13894,507,507,0,0,1,['RT @FIFAWorldCup: Will #MEX be the first team to beat Germany in a #WorldCup match since Spain in 2010? \n\n#NadaNosDetiene https://t.co/GD3F鈥?],140,3,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,4.88E-08,5.41E-09,140,1.78E-09,0,3.27E-09,3,1,0.33,1
18044,45538670,Mon Jun 08 10:28:29 +0000 2009,478,478,0,0,274,274,16165,16165,443,443,11,11,1,['RT @rockdaworld: The latest 喔傕箞喔侧抚喙€喔斷箞喔?rockdaworld !!! https://t.co/T9s6IrFbeM Thanks to @panant @marisanun #worldcup #bbcworldcup'],128,2,3,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,5.68E-08,9.62E-10,128,1.56E-09,3.86E-11,1.68E-09,2,3,0.41,1
18045,45538903,Mon Jun 08 10:30:24 +0000 2009,246,246,0,0,2012,2012,1156,1156,171,171,11,11,1,"['RT @ColinMurray: Don鈥檛 care how many passes Iceland did or did not complete!\n\nThey showed 100% unity, industry, belief, spirit, fearlessnes鈥?]",140,0,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,4.06E-09,7.07E-09,140,6.00E-10,3.86E-11,8.64E-10,0,1,0.081428571,1
18046,45539318,Mon Jun 08 10:34:17 +0000 2009,333,333,0,0,162,162,27198,27198,2940,2940,0,0,2,"['Get tomorrow鈥檚 shift over with then I鈥檒l be singing vindaloo in a hot sweaty pub watching pints fly off the balcony鈥?https://t.co/I0YFtiVpBk', 'Get tomorrow鈥檚 shift over with then I鈥檒l be singing vindaloo in a hot sweaty pub watching pints fly off the balcony鈥?https://t.co/I0YFtiVpBk']",280,0,0,2,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,9.55E-08,5.69E-10,140,1.03E-08,0,1.17E-09,0,0,0,1
18047,45539414,Mon Jun 08 10:35:06 +0000 2009,1193,1193,0,0,849,849,14129,14129,22615,22615,22,22,1,['馃嚚馃嚪#worldcup'],13,1,0,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,4.96E-08,2.98E-09,13,7.94E-08,7.73E-11,4.19E-09,1,0,0.082857143,1
18048,45539813,Mon Jun 08 10:38:40 +0000 2009,16358,16358,0,0,710,710,9730,9730,12606,12606,81,81,1,['RT @nepalkhabar: 啶嗋 啶班ぞ啶むた 啶啶ㄠ 啷?啶啷?啶啶曕啶膏た啶曕啶曕 啶膏ぞ啶え啶?啶椸ぐ啷嵿う啶?啶掂た啶多啶?啶氞啶ぞ啶啶た啶え 啶溹ぐ啷嵿ぎ啶ㄠ啶侧 啶夃啷嵿い 啶栢啶侧げ啶距ぐ啷嵿 啷ガ 啶掂ぐ啷嵿し啶啶苦啷?啶囙い啶苦す啶距じ 啶︵啶灌啶班啶ぞ啶夃え啷?啶す啶苦げ啷?啶栢鈥?],140,0,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,3.42E-08,2.49E-09,140,4.43E-08,2.84E-10,5.74E-08,0,1,0.081428571,1
18049,45540132,Mon Jun 08 10:41:20 +0000 2009,10537,10537,0,0,2561,2561,39591,39591,3574,3574,54,54,1,['RT @FIFAWorldCup: The @Budweiser #ManoftheMatch for #PERDEN is @YussufYurary!\n\nFriday: Birthday\nSaturday: Scores at the #WorldCup\nSunday? S鈥?],140,3,3,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.39E-07,8.99E-09,140,1.25E-08,1.90E-10,3.70E-08,3,3,0.492857143,1
18050,45547058,Mon Jun 08 11:39:42 +0000 2009,570,570,0,0,553,553,35780,35779,11562,11560,14,14,2,"['What a run. Wow. Mexico goal. #GERMEX #worldcup', ""And Mario Gomez is in.\n\nDahil dito naalala kita @jarongenota\n\nP. S. I'm not singing. \n\n#WorldCup""]",143,3,1,0,1.53E+12,1.53E+12,1.24E+12,1,0,2,0,0,0.002857143,1.26E-07,1.94E-09,71.5,4.06E-08,4.92E-11,2.00E-09,1.5,0.5,0.205714286,1
18051,45548831,Mon Jun 08 11:53:04 +0000 2009,344,344,0,0,693,693,8837,8837,1306,1306,6,6,1,['RT @Pschmeichel1: Is this a coincidence??? 馃し馃徏\u200d鈾傦笍 #WorldCup https://t.co/xCzmzFAHPW'],84,1,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,3.10E-08,2.43E-09,84,4.59E-09,2.11E-11,1.21E-09,1,1,0.164285714,1
18052,45548995,Mon Jun 08 11:54:11 +0000 2009,4355,4355,0,0,444,444,58567,58564,1838,1838,36,36,4,"['脰zil: Geleuh siah ih! Sanggeus puasa sarta Idul Fitri, ngawartoskeun ma茅n bal. \nBoateng: Bacot maneh\n脰zil: Astaghfi鈥?https://t.co/5woqeduHar', 'Waduh Werner... Werner Bros #GER #MEX #WorldCup', 'gawang ... gawang deui ... gawang ... gawang deui. geus 茅ta hijina lapang eusi gawang #GER #MEX #WorldCup', 'Tiasa ngabayangkeun nu komentator sepak bola basa Sunda?\n\n""ampir gawang, panongton!"" #GER #MEX #WorldCup']",396,9,0,1,1.53E+12,1.53E+12,1.24E+12,3,0,0,0,0,0.008571429,2.06E-07,1.56E-09,99,6.45E-09,1.26E-10,1.53E-08,2.25,0,0.186428571,1
