,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,tweets,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
17046,43270192,Fri May 29 04:15:49 +0000 2009,381,381,0,0,433,433,5692,5692,1770,1770,5,5,1,['No mameeeeeeeees mexicooooooo #Rusia2018 #WorldCup'],50,2,0,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.99E-08,1.52E-09,50,6.20E-09,1.75E-11,1.33E-09,2,0,0.165714286,1
17047,43273654,Fri May 29 04:40:52 +0000 2009,200,200,0,0,388,388,1873,1873,93,93,13,13,1,['銈偊銉炽偪銉笺伄銈炽偣銈裤儶銈€併儹銉炽偘銉溿兗銉亱銈夈伄鏀绘拑銇屽銇勩偦銉儞銈€併偞銉笺儷鍓嶃伄鏀婚槻銇屽銇忓簭鐩ゃ伅闈㈢櫧銇嬨仯銇熴伄銇с仚銇屻€併儵銈广儓銉戙偣銈勩偡銉ャ兗銉堛伄绮惧害銇屼綆銇勩亾銇ㄣ倐銇傘仯銇﹀仠婊炪€傜祼灞€銆併偞銉笺儷銇偝銉┿儹銉曘伄鐩存帴FK銇竴鐧恒仩銇戙仺銆佷粖鏃ャ伄锛戣│鍚堢洰銇偆銉炪偆銉佺洓鈥?https://t.co/1ffuVmtTzk'],140,0,0,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,6.56E-09,1.36E-09,140,3.26E-10,4.55E-11,7.00E-10,0,0,0,1
17048,43274039,Fri May 29 04:44:04 +0000 2009,271,271,0,0,686,686,37474,37474,718,718,2,2,1,['RT @LeoBonkoski: Agora o #Hexa vem e vem muito! #BRA #WorldCup https://t.co/rCYAgnvElQ'],86,3,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.31E-07,2.40E-09,86,2.51E-09,7.00E-12,9.49E-10,3,1,0.33,1
17049,43277401,Fri May 29 05:10:01 +0000 2009,106,106,0,0,113,113,527,527,1281,1281,2,2,1,['馃嚥馃嚱馃嚥馃嚱馃嚥馃嚱 #VamosMexico https://t.co/BTPAvqbmqs'],49,1,0,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.84E-09,3.96E-10,49,4.48E-09,7.00E-12,3.71E-10,1,0,0.082857143,1
17050,43279083,Fri May 29 05:23:55 +0000 2009,540,540,0,0,1055,1055,14661,14661,0,0,37,37,1,['灏嬫櫄鍐板扯闁€灏嘓annes Halld贸rsson 琚鐐烘渶浣崇悆鍝★紝鍘熶締浣?骞村墠淇備竴鍚嶅皫婕旓紒鑰屼綘鍙堢煡鍞旂煡鍐板扯闅婂ぇ閮ㄥ垎鐞冨摗鍘熶締淇傘€屽吋鑱枫€嶈涪娉㈠憿锛焅n \n#shelifestyle #涓栫晫鐩?#worldcup2018 #绁炲灏忓湅 https://t.co/60UQSfgChR'],135,4,0,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,5.13E-08,3.69E-09,135,0,1.30E-10,1.89E-09,4,0,0.331428571,1
17051,43282569,Fri May 29 05:56:34 +0000 2009,211,211,0,0,126,126,8961,8957,9771,9769,1,1,2,"[""Every #WorldCup game brings tears to my eye. I love the passion behind every team. But, let's go #GER !!!!!!"", 'Mexico fully deserved that goal, that was a remarkable piece of play. #Lozano going into the #WorldCup was already鈥?https://t.co/atTIUfPkfV']",247,4,0,1,1.53E+12,1.53E+12,1.24E+12,4,0,2,0,0,0.011428571,3.14E-08,4.41E-10,123.5,3.42E-08,3.50E-12,7.39E-10,2,0,0.165714286,1
17052,43287052,Fri May 29 06:41:59 +0000 2009,645,645,0,0,1025,1025,8999,8999,1827,1827,48,48,1,['銉°儍銈枫€丳K澶栥仐銇°們銇ｃ仧銇€俓n#worldcup2018 #moscow #travel鈥?https://t.co/yMXRmnAJ9v'],69,3,0,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,3.15E-08,3.59E-09,69,6.40E-09,1.68E-10,2.26E-09,3,0,0.248571429,1
17053,43287468,Fri May 29 06:46:02 +0000 2009,385,385,0,0,508,508,2752,2751,119,119,5,5,2,"[""RT @BobProcterr: I'm convinced Roy Keane is going to kill Slavan Bilic if he keeps touching his shoulder 馃槀 #CRONGA #WorldCup https://t.co/W鈥?",286,8,2,2,1.53E+12,1.53E+12,1.24E+12,1,0,0,0,0,0.002857143,9.63E-09,1.78E-09,143,4.17E-10,1.75E-11,1.35E-09,4,1,0.494285714,1
17054,43287621,Fri May 29 06:47:39 +0000 2009,771,770,0,0,677,676,34458,34441,8167,8163,7,7,3,"['RT @MesutOzil1088: M A T C H D A Y ! 鈿斤笍馃挜馃嚛馃嚜 #M1脰 #Worldcup2018 #GERMEX #DieMannschaft #Predator https://t.co/cRSMZNgFal', 'Bismillah https://t.co/3Ux9KjimEG', ""RT @worIdcupfan: Germany's opening #WorldCup\u2060 \u2060\u2060 \u2060 matches since 2002: \n\n2002: Germany 8-0 Saudi Arabia \n2006: Germany 4-2 Costa Rica\n2010:鈥?]""",294,6,2,2,1.53E+12,1.53E+12,1.24E+12,17,1,4,0,1,0.051428571,1.21E-07,2.37E-09,98,2.86E-08,2.45E-11,2.70E-09,2,0.666666667,0.328571429,1
17055,43287922,Fri May 29 06:50:44 +0000 2009,307,306,0,0,524,523,4942,4930,27017,26979,21,21,3,"['Spremam se za #WorldCup https://t.co/VDCqeoFLfx', '@Syringa_persica \n馃榿 https://t.co/lX4qHDPAbH', 'Vamos M茅xico #GERMEX #WorldCup']",121,3,1,2,1.53E+12,1.53E+12,1.24E+12,12,1,38,0,1,0.037142857,1.73E-08,1.83E-09,40.33333333,9.46E-08,7.35E-11,1.07E-09,1,0.333333333,0.164285714,1
