,aggressivite,visibilite,nombreUrl,id,frequence_tweet,label
122,2.0344701571861522e-05,0.24714285714285716,1,2610155406,0.006634316422565186,1
123,0.0005454300802119685,0.0,1,1090243952,0.1907206594861794,1
124,4.76265869323265e-05,0.5785714285714286,0,977227465809629184,0.01569202128212357,1
125,4.584773019283367e-05,0.16428571428571428,0,369298330,0.016015215837521597,1
126,5.22905479328698e-06,0.16428571428571428,1,3044385224,0.0015371233016389502,1
127,3.1075657888320994e-06,0.24714285714285716,1,1958029015,0.0009238456125232777,1
128,8.353478157701808e-07,0.08285714285714285,1,833702240,0.0001641281976055496,1
129,3.3023382714674194e-05,0.16428571428571428,1,33602724,0.010679404500318929,-1
130,1.3843632778010714e-05,0.16428571428571428,1,917430469741948929,0.004243794800926413,1
131,0.0002162327579856934,0.0,1,856781478,0.07551893315579719,1
132,4.9885103358557655e-05,0.16428571428571428,1,763723332596400128,0.013460462386983582,-1
133,0.010029092022661154,0.32999999999999996,1,220185524,0.18756698821007503,-1
134,4.997297086531906e-05,0.4085714285714286,0,366740072,0.017306839552120583,1
135,3.486022719807202e-05,0.24714285714285716,0,908493764687224834,0.01014824277515702,1
136,0.00017985246535393598,0.08285714285714285,0,941231609923166208,0.02898653135773057,1
137,2.2094419812618603e-05,0.08142857142857143,1,139364001,0.001449946300203096,1
138,1.863951026935902e-05,0.5728571428571428,1,997230611755618304,0.006264318215785765,1
139,1.5180385670102396e-05,0.4928571428571429,0,1696462226,0.00529386341636034,1
140,5.98927290951213e-06,0.24857142857142855,1,1273800265,0.0018174058617672602,1
141,5.078540698335662e-05,0.08285714285714285,1,710995712637587458,0.017517794924145565,1
142,3.771781602941888e-05,0.4971428571428571,1,2391938965,0.012916880406617436,-1
143,1.8834296889928514e-05,0.08142857142857143,1,608816592,0.006405420027769322,1
144,1.991484181476069e-05,0.08142857142857143,1,1543820647,0.006839455851110217,1
145,6.356877571851342e-05,0.2442857142857143,0,822792833245605888,0.021417487290900906,1
146,0.00025355408689412885,0.6599999999999999,0,2688797444,0.08533803077551859,1
147,0.0004567945361467113,0.4142857142857143,1,366984305,0.15617339580142672,-1
148,4.875964758024098e-05,0.24714285714285716,0,815426427709337600,0.016876530675499386,1
149,6.806992217246832e-06,0.4957142857142858,0,2341319993,0.0007203472784874428,1
150,1.4527681390813041e-05,0.2442857142857143,0,999154789492576258,0.00502082435786077,1
151,0.0002510157701852706,0.24714285714285716,1,2704462722,0.05271995990535138,-1
152,0.0001093809228355307,0.08142857142857143,0,347811439,0.013861203152433632,1
153,2.565179265073985e-05,0.24714285714285716,1,734083843326496768,0.007796851598128238,1
154,1.3269050990865733e-05,0.08285714285714285,1,28118695,0.004487716730459356,1
155,6.176719291661808e-05,0.16428571428571428,0,15841670,0.005274519453915656,1
156,1.0096706481220035e-05,0.16428571428571428,1,960537050725298176,0.003415689594691661,1
157,1.0507055142405876e-05,0.32999999999999996,1,842582697751011332,0.0004026426240702982,1
158,4.2710036792849775e-05,0.08285714285714285,1,1935436508,0.005720836279604419,1
159,3.964990945782748e-05,0.08142857142857143,1,964974537237585921,0.01363281485292532,1
160,3.621673258627867e-05,0.08285714285714285,1,993945548708368384,0.01251703815761616,1
161,2.590783664140497e-06,0.0,1,4385320755,0.0007191308347387743,1
162,1.7708459992493888e-05,0.32999999999999996,1,516983564,0.0061754553839951706,1
163,5.887624446058277e-05,0.16285714285714287,0,889854693417111552,0.019997259715057183,1
164,1.899178523890808e-05,0.2442857142857143,0,21423579,0.006477645504995944,1
165,5.226685040507939e-06,0.16428571428571428,1,862985142,0.0018293397641777785,1
166,0.0020554984583761563,0.08285714285714285,0,355522382,0.7194244604316548,1
167,3.988714507596119e-06,0.16428571428571428,0,252462614,0.0013497741261977907,1
168,9.662157537818745e-07,0.32857142857142857,1,419916136,4.831078768909373e-05,1
169,0.00015672891546073336,0.4085714285714286,1,915030516629250053,0.05379991583191709,-1
170,4.372034093799777e-06,0.24714285714285716,0,889979744,0.0013354383704470344,1
171,2.3690157156890846e-06,0.24714285714285716,1,361357824,0.0005004185023963987,1
172,2.016803814843835e-05,0.16428571428571428,1,867183931,0.006620987264461926,1
173,0.00019253683316968227,0.08142857142857143,0,129132037,0.06650783198269118,1
174,4.5790006887521505e-05,0.16428571428571428,0,983934866,0.012180141832080719,1
175,2.010499873960075e-05,0.24714285714285716,0,790548793519398912,0.001128028555237141,1
176,2.9648746926336853e-05,0.1657142857142857,1,41000089,0.010309004322794985,1
177,5.253206727275883e-05,0.6599999999999999,0,620788291,0.018301007032447084,1
178,2.2825568914251185e-07,0.24857142857142855,0,966140715330887682,3.817727898047322e-05,1
179,3.837330343176956e-05,0.24714285714285716,0,2365835662,0.013271411512560052,1
180,1.775372235832735e-05,0.16428571428571428,1,1002576987343478784,0.006108052233962982,1
181,1.5042540596750424e-05,0.24857142857142855,1,1443497190,0.004450505997903966,1
182,7.232835669018753e-05,0.32999999999999996,0,1063076700,0.025208564315275395,1
183,2.846098148186893e-05,0.1657142857142857,1,259093955,0.009912898050483399,1
184,4.320154388454138e-05,0.0,1,899308221504012288,0.000980261935791863,1
185,8.850398339128597e-06,0.08142857142857143,1,62834480,0.0029705326340373115,1
186,0.0008528969836817031,0.16428571428571428,0,3235302035,0.29732822780303575,1
187,1.8696214693298196e-05,0.24714285714285716,1,811102714406965249,0.005823742317529329,1
188,1.7570879275305638e-05,0.24714285714285716,0,95958610,0.006084023053418027,1
189,6.55837606775846e-06,0.5728571428571428,1,157816017,0.0017607420616417462,1
190,1.1384750805928403e-05,0.16428571428571428,0,377454964,0.003907469904426827,1
191,0.0002060495562125303,0.08285714285714285,0,987364973851557888,0.06053188084091436,1
192,0.0005815237351611415,0.41142857142857137,1,1562714119,0.19663234055658493,-1
193,5.304985814986115e-06,0.16285714285714287,1,3130990552,0.00176747351379373,1
194,1.8684791880243025e-05,0.41142857142857137,1,964971786168340480,0.004077899594044653,1
195,8.383171776940954e-06,0.24714285714285716,1,1147265221,0.0025474444469463986,1
196,2.268854561759424e-05,0.2442857142857143,0,2600818932,0.007541467588888664,1
197,3.21583618472976e-05,0.08142857142857143,0,2896367449,0.010201278557051429,1
198,0.0020488215118065877,0.16428571428571428,1,368735927,0.7156880923325126,-1
199,9.506143479468186e-05,0.08285714285714285,1,1014121633,0.03207550500980433,1
200,7.244069453777657e-06,0.2442857142857143,0,1278157579,0.0023178730731502097,1
201,1.1000612469397164e-06,0.16428571428571428,0,417603461,0.00032311270325861494,1
202,6.288750646380704e-06,0.41142857142857137,1,2432197506,0.0020976006987772815,1
203,3.588243489710177e-05,0.2457142857142857,0,574730969,0.01250211543810527,1
204,6.512454537690001e-05,0.5728571428571428,1,557127734,0.022261212639228575,-1
205,5.377461125884754e-06,0.41142857142857137,1,973168255450910720,0.0015491998763938245,1
206,2.9202173375950054e-05,0.0,1,2657702833,0.008450614071962553,1
207,1.2606585174734967e-05,0.5771428571428571,0,887417663022141440,0.004316325526887193,1
208,2.8169486662053288e-05,0.32999999999999996,0,829779202052411394,0.009605195491027682,1
209,4.3903924385459084e-05,0.6628571428571428,1,98263758,0.013543945158400598,-1
210,3.437194456114436e-06,0.08142857142857143,0,2706088964,0.0011500981920064572,1
211,8.924174728133534e-05,0.32857142857142857,1,934363717810171904,0.03099100561417484,-1
212,5.039183040812633e-05,0.32857142857142857,1,201428154,0.017311634092373643,-1
213,7.825002484730058e-07,0.5728571428571428,1,581478270,0.00024586513488952967,1
214,5.329670467742236e-05,0.08142857142857143,1,2389846165,0.018485359351303216,1
215,2.7528714589210932e-05,0.24857142857142855,2,893367612515549184,0.009343773440310626,1
216,5.759355189764136e-05,0.24857142857142855,1,208736610,0.01993752238432043,-1
217,5.0347410697229715e-05,0.4957142857142858,1,1703752262,0.016267060316867143,-1
218,2.3699471001080946e-05,0.08142857142857143,0,760952607749894144,0.0060933830105587205,1
219,6.693365129534382e-06,0.4142857142857143,1,262349979,0.0011610130451270863,1
220,8.728920901276572e-05,0.24714285714285716,1,573722719,0.0157752314409292,-1
221,4.556795499703706e-06,0.16428571428571428,1,927281855690428421,0.000860880259876956,1
222,0.00020084624776538793,0.08285714285714285,0,3428967023,0.06779162095290173,1
223,3.543067969035333e-05,0.16428571428571428,2,20357922,0.01200061887261383,-1
224,0.00015688522636642094,0.0,1,846997724205662210,0.05280369879209538,1
225,2.223268805879452e-05,0.08142857142857143,1,2667795460,0.007499712695369059,1
226,4.734724216679962e-07,0.08285714285714285,0,231624841,7.909141589226754e-05,1
227,2.7809133910906622e-05,0.24714285714285716,1,24956073,0.009395847322892864,1
228,9.686796749907813e-05,0.32999999999999996,1,811990230874079232,0.027241809870335556,-1
229,2.8418498940527062e-05,0.08142857142857143,1,302460171,0.00915808230770902,1
230,0.00019894281793190162,0.24857142857142855,1,3091853545,0.06661099708486845,-1
231,2.0718221804664012e-05,0.16428571428571428,0,908963659,0.007151875933077178,1
232,2.4321644623360465e-05,0.6599999999999999,0,306858373,0.008191699289093458,1
233,6.473351225524205e-05,0.6614285714285715,0,302010502,0.017409240402507298,1
234,5.632288843707057e-06,0.16428571428571428,0,161422668,0.0016682872143038185,1
235,0.00013551130615944155,0.08142857142857143,0,855147500,0.047283460354915444,1
236,1.9234034561101474e-05,0.0,1,427232025,0.006352119342790195,1
237,0.00016064166726473752,0.16428571428571428,1,102133488,0.054457838538110995,-1
238,3.020797798137759e-05,0.0,1,432150076,0.01040321883169456,1
239,0.0002651733359106294,0.24714285714285716,0,4111071,0.09244680000518103,1
240,7.99515869304153e-06,0.32857142857142857,1,876207877488340994,0.002452962360991933,1
241,9.809862168779058e-06,0.24857142857142855,0,3020879936,0.0027717416290346714,1
242,0.00010251051762532138,0.08142857142857143,1,59548821,0.03584088716441751,1
243,5.30995381850542e-05,0.08142857142857143,1,928756639980691457,0.018426362130671416,1
244,2.064881340362805e-05,3.3142857142857145,0,971942777511600128,0.007193927222938018,1
245,9.815186342540947e-07,0.41142857142857137,1,984745406721679361,0.00028073141786037954,1
246,3.6935005248725206e-05,0.08142857142857143,0,2248745609,0.012887467056801077,1
247,2.3247294351958592e-05,0.32999999999999996,0,16160575,0.007793277696095582,1
248,0.0001327503283309868,0.41142857142857137,1,855959255660216321,0.0420705960717344,-1
249,8.6050787081412e-06,0.16428571428571428,1,742865987419004928,0.0029527797136929177,1
250,6.532530456691517e-06,0.16285714285714287,0,68071940,0.0019844725654821677,1
251,4.181614465498122e-05,0.41000000000000003,1,988805877174960128,0.014368032008833884,-1
252,4.2652615877244986e-05,0.08142857142857143,0,759109577854029824,0.014289499098108324,1
253,5.749601357398409e-05,0.16428571428571428,0,990848015391838209,0.01977761437186069,1
254,2.3618061398050306e-06,0.16428571428571428,0,145393308,0.0005586619540555399,1
255,0.0001534075167718812,0.24714285714285716,0,825758696,0.053013536680171176,1
256,3.0152508202444478e-05,0.08285714285714285,0,38313738,0.009114484323154098,1
257,2.6546960263368035e-05,0.2457142857142857,1,823291738383118338,0.006176850900085494,1
258,2.209828123836709e-05,0.2457142857142857,0,116471427,0.00658004958737905,1
259,9.956795654523213e-06,0.08285714285714285,2,36959033,0.0034235519770315077,1
260,3.1897806577764577e-06,0.6614285714285715,0,358499375,0.0008305757364934835,1
261,2.2082725956992203e-05,0.16285714285714287,2,1005259351471243265,0.00750040383620274,1
262,0.00069019273677169,0.16428571428571428,0,277093913,0.2410595872774631,1
263,3.0029305726510863e-05,0.08285714285714285,0,804719551,0.009644970838812744,1
264,3.3901709516191776e-06,0.08285714285714285,0,3152504712,0.0008272581562483842,1
265,1.1812379021197574e-05,0.24714285714285716,1,716849153096060928,0.0033769454484142794,1
266,5.951010220485588e-06,0.08285714285714285,1,26206587,0.0019444837824138723,1
267,0.00033285649892231663,0.24857142857142855,1,349249475,0.11593515535969542,-1
268,2.639363797242254e-05,0.16428571428571428,1,987688887391842306,0.008817338691425208,1
269,0.00012812493198818798,0.5728571428571428,1,592210556,0.04359387591630949,-1
270,6.738910571877631e-06,0.16428571428571428,0,716682786371977218,0.002341819421666023,1
271,2.188618259365686e-05,0.16428571428571428,2,2485269602,0.0062488727278710975,1
272,8.774138752475404e-06,0.24714285714285716,1,473230778,0.0013161208128713107,1
273,1.3040888856788027e-05,0.4957142857142858,0,411330287,0.004440274993705168,1
274,8.690476729905645e-07,0.24714285714285716,1,989918864,0.0001877572133004306,1
275,4.80355356177022e-05,0.1657142857142857,0,375151732,0.01633772829537307,1
276,4.0575357191336374e-05,0.08142857142857143,0,2359800823,0.013948422926760143,1
277,3.4215838537216104e-06,0.24714285714285716,0,939016044387090434,0.0008119927426201542,1
278,0.000852885427407804,0.1657142857142857,2,20028414,0.29788706090553785,-1
279,9.751139596353233e-05,0.0,1,406752236,0.030682446694856043,1
280,5.613489173465106e-06,0.4957142857142858,1,964928281,0.0019241772344430036,1
281,0.00034645382355876744,0.16428571428571428,2,1316491830,0.12032480860880035,-1
282,4.203556050746161e-05,0.32857142857142857,0,995957514763210752,0.012659546710968089,1
283,0.00011063700427943246,0.24714285714285716,0,498990729,0.03688090830349023,1
284,2.4084983563256975e-05,0.32857142857142857,0,2318760679,0.008428458441122989,1
285,0.00012452767940062756,0.08285714285714285,1,355956600,0.04338401465529007,1
286,0.0007282488518074513,0.1657142857142857,0,23691140,0.18478597834248126,1
287,7.561636303356751e-06,0.08142857142857143,1,2292413309,0.0023682607554762246,1
288,1.7696542211534468e-05,0.41142857142857137,1,401378827,0.006063083770693582,1
289,0.00010970780256569989,0.5728571428571428,1,212761273,0.03825278998798829,-1
290,9.191107288198472e-05,0.08285714285714285,1,618387275,0.031081808082170866,1
291,3.6084872869898415e-06,0.24714285714285716,2,760932071829282816,0.001162867204308021,1
292,1.0299787931699093e-05,0.16428571428571428,2,2991970040,0.002660614435129154,1
293,2.7604730667024736e-05,0.16428571428571428,1,1329783145,0.008454885700032092,1
294,3.1943523849833497e-06,0.08285714285714285,2,22867361,0.0006546450566756,1
295,9.006827865125763e-06,0.1657142857142857,1,2968303511,0.002318468628663864,1
296,2.626001518023982e-07,0.0,1,962647481245843457,5.0568985055923665e-05,1
297,2.6329888250825928e-05,0.24714285714285716,1,950205920965025792,0.009034205040349226,1
298,0.00021793167068491877,0.16428571428571428,0,3263089694,0.0644895714133516,1
299,6.3468993844987724e-06,0.0,1,944284590943932417,0.002183156128083061,1
300,1.6311750994567084e-05,0.0,1,840286929757327360,0.005585525927944289,1
301,3.8902096486291175e-06,0.5785714285714286,0,835751381889843200,0.0012237951186312432,1
302,4.9951275597837896e-05,0.08285714285714285,1,614727935,0.015489277126171664,1
303,2.9945179234410217e-05,0.08142857142857143,0,760869541698166784,0.010312752236046299,1
304,1.4911379706788938e-06,0.4142857142857143,1,205275552,0.00012687964904480053,1
305,0.00031847783925035216,0.16428571428571428,1,602474690,0.10805109255592077,-1
306,2.862368811297433e-05,0.08285714285714285,0,171880832,0.009154645077511618,1
307,0.00016107907615114193,0.1657142857142857,0,102413925,0.05594035502976005,1
308,3.29173945788728e-05,0.08285714285714285,1,864818498,0.011269457473219401,1
309,1.4695585353443199e-05,0.0,1,33139373,0.005068122614401192,1
310,4.105669472417929e-06,0.0,1,703069884029280256,0.00114647357343559,1
311,3.085539728803141e-06,0.16428571428571428,0,17836790,0.0010231896194751562,1
312,2.6796254010766226e-05,0.08285714285714285,1,555000888,0.008617288487839275,1
313,9.040976819382699e-05,0.4957142857142858,1,3045292038,0.025020976971231353,-1
314,9.537893236862887e-06,0.16428571428571428,0,1476094166,0.003159254346789874,1
315,0.00015324904161352312,0.24714285714285716,1,50822650,0.05277812467319446,-1
316,8.561685247709541e-06,0.4957142857142858,0,1491989401,0.0024567629911166535,1
317,3.6056069124003046e-05,0.1657142857142857,1,2492482926,0.01248219408090796,-1
318,6.002743115104747e-05,0.16428571428571428,0,848148020034244608,0.0209496973324814,1
319,1.0313989108386498e-05,0.32857142857142857,1,1000896470453833728,0.003545969583956659,1
320,7.467616332056539e-05,0.5728571428571428,1,165980720,0.02370530494359278,-1
321,1.033557341504937e-05,0.32857142857142857,2,4001396079,0.0032182912228790983,1
322,2.6996658442733138e-05,0.4914285714285714,1,2956503517,0.0013393487829355957,1
323,3.785867029975552e-05,0.08142857142857143,0,578402419,0.01290396106816828,1
324,0.00016486311058334495,0.4957142857142858,0,858725156230881280,0.0566854005323985,1
325,5.789802312913958e-06,0.0,1,1528540597,0.0019639173829635796,1
326,4.6110923530544943e-05,0.08142857142857143,1,2876579255,0.015756920932465546,1
327,0.00010845788288459255,0.3314285714285714,1,442130698,0.037318851023295935,-1
328,0.00019741666196626995,0.08285714285714285,0,700107542052130816,0.05495547157513427,1
329,1.097718549020501e-05,0.41000000000000003,0,788190183103406081,0.0006988565773455021,1
330,1.5505507209187107e-05,0.0,1,606508004,0.0053032077150928164,1
331,4.537832021737641e-05,0.24714285714285716,1,710267450206642182,0.015628743723798393,-1
332,9.480515330784243e-05,0.16428571428571428,1,1047688076,0.03288186206677875,-1
333,2.2403791364539e-06,0.16428571428571428,1,745542787416743936,0.00016760088196372686,1
334,0.00018026311259906953,0.08142857142857143,1,357204863,0.017755424068842778,1
335,2.0290072752056086e-05,0.16428571428571428,0,2418506687,0.006800563357000417,1
336,7.754967867562744e-07,0.7385714285714287,2,961200557422768130,0.0002682493271148166,1
337,7.718235547073452e-06,0.4957142857142858,0,873410450540691456,0.00238548690393472,1
338,3.9375253539262246e-05,0.16428571428571428,1,841020409,0.01138355875282265,-1
339,4.780824186261632e-06,0.3314285714285714,1,151002491,0.001578693011757374,1
340,0.0002367304631695913,0.3314285714285714,1,2448501199,0.08248210534824857,-1
341,7.520277257445726e-05,0.08142857142857143,0,4294872082,0.026289048137475315,1
342,1.9725736055753897e-06,0.24714285714285716,1,717226034,0.0003452003809756932,1
343,1.0501298106469929e-05,0.1657142857142857,2,59581955,0.00017942306675995215,1
344,1.5963128707907077e-05,0.16428571428571428,0,200214530,0.005005305145457786,1
