,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,tweets,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
2010,15221180,Tue Jun 24 16:37:36 +0000 2008,410,410,0,0,1880,1880,38,38,9237,9237,18,18,1,['馃嚜馃嚫 #WorldCup'],14,1,0,0,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,1.21E-10,5.97E-09,14,2.93E-08,5.72E-11,1.30E-09,1,0,0.082857143,1
2011,15221526,Tue Jun 24 17:13:32 +0000 2008,6932,6932,0,0,2378,2378,84061,84061,12462,12462,534,534,1,['RT @PauloPanic: What a win for Mexico!!!!! #MEX #WorldCup 馃帀馃帀 馃嚥馃嚱 https://t.co/CCwPQcIDfm'],91,2,1,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,2.67E-07,7.55E-09,91,3.96E-08,1.70E-09,2.20E-08,2,1,0.247142857,1
2012,15221598,Tue Jun 24 17:20:55 +0000 2008,20556,20556,0,0,22544,22544,56890,56887,4777,4777,1001,998,2,"['#Analytics on offer for #WorldCup teams with FIFA providing stats tablets.  (London Free Press) #SportsTech鈥?https://t.co/96CX8c3QE5', '#AI Disagrees With Humans About Who Will Win the 2018 #WorldCup.  (MSN)  #SportsTech  https://t.co/jLnBIHs1ry https://t.co/OERxKo2Gky']",265,6,0,3,1.53E+12,1.53E+12,1.21E+12,3,0,0,3,0,0.008571429,1.81E-07,7.16E-08,132.5,1.52E-08,3.18E-09,6.53E-08,3,0,0.248571429,1
2013,15223619,Tue Jun 24 20:23:27 +0000 2008,5882,5882,0,0,4655,4655,113844,113843,22329,22328,817,817,2,"[""RT @BiologistDan: There are only 28 Vaquita Porpoise left in the world. #Mexico isn't doing enough to save the last few. They need to ban a鈥? 'RT @davidsting414: RT Heartbroken this immoral &amp; it is exploitation How much torture &amp; threats he must have gone through to behave like a h鈥?]""",288,1,2,0,1.53E+12,1.53E+12,1.21E+12,1,0,1,0,0,0.002857143,3.62E-07,1.48E-08,144,7.09E-08,2.59E-09,1.87E-08,0.5,1,0.204285714,1
2014,15229066,Wed Jun 25 08:56:48 +0000 2008,1691,1691,0,0,1221,1221,5252,5250,7599,7599,17,17,3,"['Who will win today ? #worldcup', 'Who will win today ? #worldcup', 'Who will win today #worldcup']",88,3,0,0,1.53E+12,1.53E+12,1.21E+12,2,0,0,0,0,0.005714286,1.67E-08,3.88E-09,29.33333333,2.41E-08,5.40E-11,5.37E-09,1,0,0.082857143,1
2015,15231937,Wed Jun 25 14:43:44 +0000 2008,128,128,0,0,521,521,555,555,171,171,0,0,1,"[""RT @TheSportsman: 馃寠 Germany's defending this afternoon...\n\n#GERMEX \n\n#WorldCup https://t.co/UrilmOoESW""]",103,2,1,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,1.76E-09,1.65E-09,103,5.43E-10,0,4.07E-10,2,1,0.247142857,1
2016,15232244,Wed Jun 25 15:10:02 +0000 2008,4589,4589,0,0,2324,2324,132089,132089,1111,1111,460,460,1,['3-1 #GERMEX https://t.co/hhu3lk7L8W'],35,1,0,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,4.20E-07,7.38E-09,35,3.53E-09,1.46E-09,1.46E-08,1,0,0.082857143,1
2017,15233151,Wed Jun 25 16:21:42 +0000 2008,3454,3454,0,0,3780,3780,36136,36130,1826,1826,162,162,5,"['Get in #MEX! Superb counter attack, spilt the #GER defence open and its 1-0. On the balance of play, fully deserved鈥?https://t.co/fSc5RNHvzy', 'Never a penalty for #MEX, Hernandez was looking for it, but had a chance earlier to shoot on goal rather than pass.鈥?https://t.co/18l6GPGpzf', 'With #GER pressing, leaving gaps at the back, #MEX have had numerous chances to put the game to bed, final third la鈥?https://t.co/fSduoWNRXv', 'Last defeat for #GER in an opening game of a #WorldCup finals was back in 1982. On the verge.', ""That's it! #MEX win! Unbelievable. But no surprise, given #GER form before the #WorldCup finals.""]",609,10,0,3,1.53E+12,1.53E+12,1.21E+12,6,0,0,0,0,0.017142857,1.15E-07,1.20E-08,121.8,5.80E-09,5.15E-10,1.10E-08,2,0,0.165714286,1
2018,15233289,Wed Jun 25 16:33:34 +0000 2008,3309,3309,0,0,2697,2697,9990,9990,6107,6107,220,220,1,['Ok. A hurtful loss for my Ticos. On to cheer on my Mexican brothers and sisters. Suerte! 馃嚥馃嚱鈿金煓忦煆金煈嶐煆?WorldCup2018'],115,1,0,0,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,3.17E-08,8.57E-09,115,1.94E-08,6.99E-10,1.05E-08,1,0,0.082857143,1
2019,15233942,Wed Jun 25 17:22:27 +0000 2008,1367,1367,0,0,521,521,43760,43760,1825,1825,109,109,1,['RT @HeidyMo: Daaaaaaamn! Lo siento mucho Costa Rica pero que golazo 馃槮 #worldcup https://t.co/TkPDejc1uA'],104,1,1,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,1.39E-07,1.65E-09,104,5.80E-09,3.46E-10,4.34E-09,1,1,0.164285714,1
2020,15235766,Wed Jun 25 19:55:35 +0000 2008,2475,2475,0,0,2227,2227,9929,9929,143,143,136,136,1,"[""The latest The Energy's Soul Mission Daily! https://t.co/xunzUSIDKO #worldcup2018 #sschat""]",89,2,0,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,3.15E-08,7.07E-09,89,4.54E-10,4.32E-10,7.86E-09,2,0,0.165714286,1
2021,15237917,Wed Jun 25 23:27:46 +0000 2008,3932,3932,0,0,3840,3840,58208,58208,4570,4570,32,32,1,['RT @itvfootball: 5锔忊儯 Costa Rica are currently five games unbeaten at the World Cup. Only the defending champions better that record.\n\n#Worl鈥?],140,1,1,0,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,1.85E-07,1.22E-08,140,1.45E-08,1.02E-10,1.25E-08,1,1,0.164285714,1
2022,15244810,Thu Jun 26 15:24:33 +0000 2008,1287,1287,0,0,994,994,18958,18958,1783,1783,188,188,1,"[""I just earned the 'World Pint (2018)' badge on @untappd! https://t.co/ZdObfYeHl0 #worldcup""]",90,1,1,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,6.02E-08,3.16E-09,90,5.66E-09,5.97E-10,4.09E-09,1,1,0.164285714,1
2023,15247690,Thu Jun 26 20:15:31 +0000 2008,3645,3644,0,0,5001,5001,208855,208765,54,54,469,469,16,"[""RT @FOXSoccer: WAKE UP! It's time for Day 4 of the #WorldCup, and it starts NOW on FOX!\n\nLos Ticos take on Serbia to open Group E. Who ya g鈥? """"RT @TimesNow: #WORLDCUP| #GERMEX\n\nThere were huge doubts about Neuer's fitness for this game but he has recovered quickly and is expected t鈥?""'RT @CNNnews18: It is going to be a cracking contest in Moscow. Get ready for the action. #GERMEX #WorldCup \n\nGet #LIVE updates from the mat鈥? 'RT @ESPNStatsInfo: Germany begins it quest for a 2nd straight #WorldCup against Mexico. Only two countries have won consecutive World Cups:鈥? 'RT @si_soccer: The Luzhniki sounds like The Azteca as the anthems are belted out. Follow along as #MEX tries to tame defending #WorldCup ch鈥? """"RT @Bundesliga_EN: It's go time. \n\n#GERMEX #WorldCup https://t.co/w3LkupAkUU"""" """"RT @si_soccer: Landon Donovan stars in an ad in which he reveals he's rooting for #MEX at the #WorldCup ... and it hasn't been received wel鈥?"" """"RT @BBCMOTD: Can Germany produce a comeback? Can Mexico extend their lead? Get the 馃嵖 in we're in for a great second half!  \n\nLive: https:/鈥?"" 'RT @FIFAWorldCup: Wow! \n\n#MEX stun the #WorldCup champions in Moscow! \n\n#GERMEX 0-1 https://t.co/XOtAWcKD8U' 'RT @PSV: MATCHWINNER! 馃槇\n\n馃嚛馃嚜 - 馃嚥馃嚱: 0-1\n\n(Via @miseleccionmx) \n\n#GERMEX #WorldCup https://t.co/XmmqCP6tpO' 'RT @arlowhite: The first time #Ger have lost their opening game at the #worldcup since 1982 v Algeria. Typically they went on to make it t鈥? """"RT @ESPNStatsInfo: Germany's 7-match winning streak in World Cup openers has been snapped. It was tied for the 2nd-longest streak in #World鈥?""]""",2112,27,20,4,1.53E+12,1.53E+12,1.21E+12,90,0,0,0,1,0.257142857,6.64E-07,1.59E-08,132,1.72E-10,1.49E-09,1.16E-08,1.6875,1.25,1.768392857,1
2024,15248636,Thu Jun 26 21:45:05 +0000 2008,701,701,0,0,697,697,59782,59782,9559,9559,156,156,1,"['RT @ThatBloke_Jesus: Listen lads, i鈥檓 just gonna give this to Australia as I don鈥檛 speak French and have no idea what you are actually pray鈥?]",140,0,1,0,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,1.90E-07,2.21E-09,140,3.04E-08,4.96E-10,2.23E-09,0,1,0.081428571,1
2025,15248701,Thu Jun 26 21:53:06 +0000 2008,314,314,0,0,238,238,19045,19045,9337,9337,11,11,1,"['RT @BreakingNLive: BREAKING: Taxi ploughs into several #WorldCup fans in central Moscow, then flees the scene. Eight people were injured. P鈥?]",140,1,1,0,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,6.05E-08,7.56E-10,140,2.97E-08,3.50E-11,9.98E-10,1,1,0.164285714,1
2026,15249204,Thu Jun 26 22:50:56 +0000 2008,1428,1428,0,0,2243,2243,10916,10916,8445,8445,33,33,1,['RT @FIFAWorldCup: Wow! \n\n#MEX stun the #WorldCup champions in Moscow! \n\n#GERMEX 0-1 https://t.co/XOtAWcKD8U'],107,3,1,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,3.47E-08,7.13E-09,107,2.68E-08,1.05E-10,4.54E-09,3,1,0.33,1
2027,15250661,Fri Jun 27 02:03:07 +0000 2008,493932,493932,0,0,4297,4297,194790,194790,1199,1199,3326,3326,1,['Optus disaster continues as much of Australia unable to access #WorldCup games tonight  https://t.co/BzQxs8tp44'],111,1,0,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,6.19E-07,1.37E-08,111,3.81E-09,1.06E-08,1.57E-06,1,0,0.082857143,1
2028,15252509,Fri Jun 27 06:27:32 +0000 2008,3929,3929,0,0,2367,2367,117661,117660,98,98,114,114,2,"['Aconteceu o que parecia imposs铆vel. https://t.co/lXSrlRY7Hk', 'RT @brfootball: Finally, his time comes.\n\nWelcome to the #WorldCup, Marco Reus 馃檶 https://t.co/CumGyqVVPp']",164,1,1,2,1.53E+12,1.53E+12,1.21E+12,1,0,0,0,0,0.002857143,3.74E-07,7.52E-09,82,3.11E-10,3.62E-10,1.25E-08,0.5,0.5,0.122857143,1
2029,15253100,Fri Jun 27 08:27:49 +0000 2008,282,282,0,0,1494,1494,22287,22287,49060,49060,0,0,1,['RT @TomaszLysiak: Meksyk ma silne wsparcie! https://t.co/85aBIBv8cz'],67,0,1,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,7.08E-08,4.75E-09,67,1.56E-07,0,8.96E-10,0,1,0.081428571,1
2030,15253239,Fri Jun 27 08:57:04 +0000 2008,44462,44462,0,0,1959,1959,124557,124556,4425,4425,1585,1583,2,"[""Best commentary ever.. if you're not watching the #worldcup on Telemundo you're missing half of the fun 馃槀 https://t.co/ijEXeRnOoE"", 'I hate it when football players dive to try to get a penalty kick.. \n#WorldCup']",208,2,0,1,1.53E+12,1.53E+12,1.21E+12,1,0,0,2,0,0.002857143,3.96E-07,6.23E-09,104,1.41E-08,5.04E-09,1.41E-07,1,0,0.082857143,1
2031,15253501,Fri Jun 27 09:56:50 +0000 2008,127,127,0,0,206,206,7479,7479,169,169,13,13,1,"[""I just earned the 'World Pint (2018)' badge on @untappd! https://t.co/8TMqZKobYB #worldcup""]",90,1,1,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,2.38E-08,6.55E-10,90,5.37E-10,4.13E-11,4.04E-10,1,1,0.164285714,1
2032,15256225,Fri Jun 27 18:03:32 +0000 2008,555784,555781,0,0,794,794,200873,200871,2918,2918,3476,3472,2,"['O Captain, my Captain! Serbia wins! #WorldCup https://t.co/sysWHLjqBW', 'For Club and Country: #GER comes into the #WorldCup with higher expectations than most, as a failure to even make t鈥?https://t.co/TxzjWkgoXS']",209,3,0,2,1.53E+12,1.53E+12,1.21E+12,2,0,0,4,3,0.005714286,6.38E-07,2.52E-09,104.5,9.27E-09,1.10E-08,1.77E-06,1.5,0,0.124285714,1
2033,15256695,Fri Jun 27 18:55:18 +0000 2008,206,206,0,0,177,177,1950,1950,1085,1085,6,6,1,['Ochoa incre铆ble! #WorldCup2018 #GermanyvsMexico'],47,2,0,0,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,6.20E-09,5.63E-10,47,3.45E-09,1.91E-11,6.55E-10,2,0,0.165714286,1
2034,15257064,Fri Jun 27 19:34:48 +0000 2008,753,753,0,0,1424,1424,24047,24047,2347,2347,32,32,1,['Mexico playing beautiful soccer this morning! #WorldCup2018'],59,1,0,0,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,7.64E-08,4.53E-09,59,7.46E-09,1.02E-10,2.39E-09,1,0,0.082857143,1
2035,15259642,Sat Jun 28 01:31:13 +0000 2008,20570,20570,0,0,2015,2015,34907,34907,54451,54451,209,209,1,"[""RT @TSN_Sports: It's time for the 2nd match of the day!\n\n#GER, the defending #WorldCup champions take on #MEX...catch pre-match coverage LI鈥?]""",140,3,1,0,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,1.11E-07,6.40E-09,140,1.73E-07,6.64E-10,6.54E-08,3,1,0.33,1
2036,15260272,Sat Jun 28 03:18:39 +0000 2008,197,197,0,0,530,530,523,523,29,29,0,0,1,['Alla vamos! 馃嚥馃嚱 #worldcup2018 @ Black Lemon https://t.co/4kkOfzDNlD'],68,1,1,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,1.66E-09,1.68E-09,68,9.22E-11,0,6.26E-10,1,1,0.164285714,1
2037,15262022,Sat Jun 28 09:49:30 +0000 2008,930,930,0,0,997,997,39559,39559,229,229,85,85,1,['The latest The Vishal Gadkari 庐鉁?Daily! https://t.co/JQv2apOmd5 Thanks to @hiyer @SloganMurugan @nikhl #worldcup #fathersday'],124,2,3,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,1.26E-07,3.17E-09,124,7.28E-10,2.70E-10,2.96E-09,2,3,0.41,1
2038,15262152,Sat Jun 28 10:28:06 +0000 2008,83,83,0,0,72,72,4591,4591,6681,6681,10,10,1,['MEX 馃嚥馃嚱 !!!!!!!!!!!! #WorldCup'],31,1,0,0,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,1.46E-08,2.29E-10,31,2.12E-08,3.18E-11,2.64E-10,1,0,0.082857143,1
2039,15265140,Sat Jun 28 19:03:35 +0000 2008,1379,1379,0,0,753,753,14216,14216,859,859,42,42,1,"['Si dejar tu casa p/ buscar sue帽os es complicado, dejar tu pa铆s, familia, amigos, lo es m谩s. Independiente de $\n\nEl鈥?https://t.co/leCEW6usTc']",139,0,0,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,4.52E-08,2.39E-09,139,2.73E-09,1.34E-10,4.38E-09,0,0,0,1
2040,15269183,Sun Jun 29 07:59:41 +0000 2008,59,59,0,0,112,112,231,231,67,67,1,1,1,['袘芯谢芯谢械谢褜褖懈泻懈 #Peru 锌械褉械写 屑邪褌褔械屑 #WorldCup https://t.co/bYNNAu212O'],65,2,0,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,7.35E-10,3.56E-10,65,2.13E-10,3.18E-12,1.88E-10,2,0,0.165714286,1
2041,15269608,Sun Jun 29 09:52:16 +0000 2008,395,395,0,0,520,520,26058,26058,16313,16313,42,42,1,"['RT @sportsru: 袣芯谢褍屑斜懈械褑 懈 屑械泻褋懈泻邪薪械褑 锌芯写薪褟谢懈 械谐懈锌械褌褋泻芯谐芯 褎邪薪邪褌邪 胁 懈薪胁邪谢懈写薪芯屑 泻褉械褋谢械, 褔褌芯斜褘 褌芯褌 锌芯褋屑芯褌褉械谢 屑邪褌褔 械谐芯 褋褌褉邪薪褘. 肖褍褌斜芯谢 写械泄褋褌胁懈褌械谢鈥?]",140,0,1,0,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,8.29E-08,1.65E-09,140,5.19E-08,1.34E-10,1.26E-09,0,1,0.081428571,1
2042,15271058,Sun Jun 29 15:09:32 +0000 2008,358,358,0,0,1345,1345,1899,1899,2907,2907,15,15,1,"[""RT @BBCMOTD: When no one's seen you for days because you've just been watching football.....\n\n馃槀 \n\nLive: https://t.co/ahz0tZdZNX\n#GERMEX\n#bb鈥?]""",141,2,1,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,6.04E-09,4.28E-09,141,9.24E-09,4.77E-11,1.14E-09,2,1,0.247142857,1
2043,15272209,Sun Jun 29 18:06:33 +0000 2008,249,249,0,0,207,207,24706,24706,7599,7599,5,5,1,['I want to break something. #WorldCup'],36,1,0,0,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,7.86E-08,6.58E-10,36,2.42E-08,1.59E-11,7.92E-10,1,0,0.082857143,1
2044,15273001,Sun Jun 29 20:05:26 +0000 2008,92070,92070,0,0,62885,62885,15537,15537,24995,24995,48,48,1,"['RT @Israel: Working together creatively, we can ensure more of this 馃尦馃尦馃尦 and less of that 馃彍- in order to have (among many other things) plen鈥?]",144,0,1,0,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,4.94E-08,2.00E-07,144,7.95E-08,1.53E-10,2.93E-07,0,1,0.081428571,1
2045,15273777,Sun Jun 29 22:12:48 +0000 2008,494,493,0,0,1380,1380,24408,24397,3569,3555,31,31,3,"['RT @MesutOzil1088: M A T C H D A Y ! 鈿斤笍馃挜馃嚛馃嚜 #M1脰 #Worldcup2018 #GERMEX #DieMannschaft #Predator https://t.co/cRSMZNgFal', 'RT @HashtagHarry__: LOOOOOOOOL PATRICE EVRA HAS NEVER EVEN CONTEMPLATED TALKING ABOUT FOOTBALL TO A GIRL 馃槶馃槶 #WorldCup https://t.co/XBqqrtaP鈥?, 'RT @SoFire: This is football fandom at its VERY best - love it! #WorldCup #col #mex #EGY https://t.co/2Qvl2CiyI9']",375,10,3,3,1.53E+12,1.53E+12,1.21E+12,11,0,14,0,1,0.031428571,7.76E-08,4.39E-09,125,1.13E-08,9.86E-11,1.57E-09,3.333333333,1,0.52047619,1
2046,15274100,Sun Jun 29 23:07:06 +0000 2008,369,369,0,0,186,186,25344,25344,119,119,19,19,1,"[""#WorldCup in Dublin, where's the best pub to watch the #canarinho?""]",66,2,0,0,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,8.06E-08,5.92E-10,66,3.78E-10,6.04E-11,1.17E-09,2,0,0.165714286,1
2047,15277416,Mon Jun 30 08:22:12 +0000 2008,7987,7987,0,0,300,300,14195,14195,0,0,65,65,1,['Foosball table at #QatarFanZone for #CRCSER. Day made!! #worldcup https://t.co/iY8P7duLq6'],89,3,0,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,4.51E-08,9.54E-10,89,0,2.07E-10,2.54E-08,3,0,0.248571429,1
2048,15277957,Mon Jun 30 10:21:04 +0000 2008,21718,21718,0,0,17631,17631,142649,142649,42936,42936,1477,1477,1,['RT @IlkayGuendogan: Gameday! 馃嚛馃嚜 馃啔锔?馃嚥馃嚱 #ready #Worldcup #zsmmn #BestNeverRest #Predator https://t.co/1j9dIR5X8g'],115,5,1,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,4.54E-07,5.61E-08,115,1.37E-07,4.70E-09,6.91E-08,5,1,0.495714286,1
2049,15280644,Mon Jun 30 17:19:00 +0000 2008,108,108,0,0,88,88,2392,2392,26,26,4,4,1,['Benutze M眉ller mit Ball auf Tor. \n\n#WorldCup2018 #DEUMEX'],56,2,0,0,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,7.61E-09,2.80E-10,56,8.27E-11,1.27E-11,3.44E-10,2,0,0.165714286,1
2050,15280766,Mon Jun 30 17:32:38 +0000 2008,426,426,0,0,185,185,23247,23247,916,916,14,14,1,['S贸 8 gols? 20x0 eu ia. #BRA #WorldCupRussia2018 https://t.co/wggZ9UOHsY'],71,2,0,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,7.39E-08,5.88E-10,71,2.91E-09,4.45E-11,1.35E-09,2,0,0.165714286,1
2051,15283734,Tue Jul 01 00:59:38 +0000 2008,12685,12685,0,0,2799,2799,7959,7959,762,762,603,603,1,"['RT @laetitiabrock: Awesome crowd at @WundergartenDC in @NoMaBID for #GERMEX. Pretty mixed too, lots of #GER #MEX and #BRA. The #SUI are MIA鈥?]",140,5,3,0,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,2.53E-08,8.90E-09,140,2.42E-09,1.92E-09,4.03E-08,5,3,0.658571429,1
2052,15285663,Tue Jul 01 06:23:50 +0000 2008,11715,11715,0,0,826,826,34575,34575,800,800,1059,1059,1,['RT @jfa_samuraiblue: 銆?WorldCup 鍒濇垿銇俱仹銇傘仺锛掓棩锛併€?鏃ユ湰浠ｈ〃閬告墜銇儣銉儠銈ｃ兗銉倰銉併偋銉冦偗銇椼仸銆?SAMURAIBLUE 銇繙鎻淬伀鍌欍亪銈堛亞锛乗n\n馃憞澶у扯鍍氬お 閬告墜銉椼儹銉曘偅銉笺儷\nhttps://t.co/0adivIBsSS\n\n#daihyo #jf鈥?],141,4,1,1,1.53E+12,1.53E+12,1.21E+12,0,0,0,0,0,0,1.10E-07,2.63E-09,141,2.54E-09,3.37E-09,3.73E-08,4,1,0.412857143,1
