,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,tweets,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
6012,20638112,Wed Feb 11 23:05:35 +0000 2009,160,160,0,0,647,647,2238,2238,205,205,1,1,1,['RT @PurelyFootball: If Neymar scores today we鈥檒l giveaway a Brazil #WorldCup shirt with free personalisation! Retweet and follow to enter馃嚙馃嚪鈥?],142,1,1,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,7.59E-09,2.19E-09,142,6.95E-10,3.39E-12,5.43E-10,1,1,0.164285714,1
6013,20638344,Wed Feb 11 23:08:42 +0000 2009,373,373,0,0,527,527,18559,18559,865,865,5,5,1,['Me representa! hahaha #worldcup 馃挌馃挋馃挍 Beeeeem鈥?https://t.co/UpJXeqrhof'],71,1,0,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,6.29E-08,1.79E-09,71,2.93E-09,1.70E-11,1.27E-09,1,0,0.082857143,1
6014,20640201,Wed Feb 11 23:37:50 +0000 2009,47,47,0,0,145,145,128,128,17,17,0,0,1,['Be amazed if this games ends up goalless #WorldCup'],50,1,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,4.34E-10,4.92E-10,50,5.77E-11,0,1.59E-10,1,0,0.082857143,1
6015,20641526,Thu Feb 12 00:00:07 +0000 2009,287,287,0,0,423,423,16785,16785,1834,1834,11,11,1,['I just woke a deaf dog up with that goal. #WorldCup'],51,1,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,5.69E-08,1.43E-09,51,6.22E-09,3.73E-11,9.73E-10,1,0,0.082857143,1
6016,20641613,Thu Feb 12 00:01:43 +0000 2009,62,62,0,0,373,373,4246,4246,381,381,9,9,1,"['Sat here watching incredulous....is this #Germany? Wow! But well done to #Mexico totally deserved, in fact it could鈥?https://t.co/UndVvwwHA7']",140,2,0,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.44E-08,1.27E-09,140,1.29E-09,3.05E-11,2.10E-10,2,0,0.165714286,1
6017,20641619,Thu Feb 12 00:01:51 +0000 2009,1302,1302,0,0,2516,2516,52702,52702,34732,34732,58,58,1,"['Seriously, stop messing with my heart you lot #germex #WorldCup']",63,2,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.79E-07,8.53E-09,63,1.18E-07,1.97E-10,4.42E-09,2,0,0.165714286,1
6018,20641995,Thu Feb 12 00:08:49 +0000 2009,1496038,1496038,0,0,354,354,24505,24505,42013,42013,4869,4869,1,['Viva M茅xico!!!\n\n#WorldCup2018  #SiSePuede  #Futbol https://t.co/SMdIcOgODP'],74,3,0,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,8.31E-08,1.20E-09,74,1.42E-07,1.65E-08,5.07E-06,3,0,0.248571429,-1
6019,20642584,Thu Feb 12 00:20:23 +0000 2009,972,972,0,0,425,425,106976,106953,520,520,92,92,14,"['the #WorldCup has been in full swing for three days and I鈥檝e been so busy working I鈥檝e not watched a single minute鈥?https://t.co/PqrGNntsSb', 'Calvo鈥檚 challenge about seven months late, there鈥?#WorldCup', 'great free kick, Kolarov! #worldcup', '鈥渢wo keepers wouldn鈥檛 have saved that!鈥?Well, no. I imagine they鈥檇 just get in each other鈥檚 way. #worldcup', 'I鈥檇 forgotten all about Joel Campbell! #worldcup', 'no penalty. Mitrovic fell over his own feet. #worldcup', 'the BBC are trying to goad Khedira into turning this into some sort of narrative of personal vindication following鈥?https://t.co/QRy5bdDh3b', '鈥渢he Mexicans have traveled in huge waves!鈥?Oh, Gary. #worldcup', 'why do the VAR guys have to wear the same kit as the actual referee? They鈥檙e not doing any running around鈥?They cou鈥?https://t.co/Uf0mINppbF', 'Mats Hummels. Good hair. #worldcup', '鈥淚 think [脰zil] enjoys playing for Germany more than he enjoys play for Arsenal鈥︹€?Well, yeah. Germany actually win stuff. #worldcup', 'it鈥檚 been coming鈥? Mexico have been probing for a while 鈥?and when you鈥檙e playing at such a high tempo and creating鈥?https://t.co/TJlcynupsm', 'ohhh, big chance for Germany! Great save from Kroos鈥?free kick, though. #worldcup', 'Germany panicked. Not often you see that! #worldcup']",1220,11,0,4,1.53E+12,1.53E+12,1.23E+12,23,0,0,0,0,0.065714286,3.63E-07,1.44E-09,87.14285714,1.76E-09,3.12E-10,3.30E-09,0.785714286,0,0.065102041,1
6020,20643246,Thu Feb 12 00:32:48 +0000 2009,104,104,0,0,76,76,178,178,145,145,1,1,1,"[""RT @BobProcterr: I'm convinced Roy Keane is going to kill Slavan Bilic if he keeps touching his shoulder 馃槀 #CRONGA #WorldCup https://t.co/W鈥?]""",141,2,1,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,6.04E-10,2.58E-10,141,4.92E-10,3.39E-12,3.53E-10,2,1,0.247142857,1
6021,20645546,Thu Feb 12 01:22:00 +0000 2009,1641,1641,0,0,881,881,107295,107295,3022,3022,72,72,1,['RT @RTSportNews: Mexican fans... and Donald Trump in Moscow #WorldCup #MEX #Mexico 馃嚥馃嚱 馃弳鈿金焽佛焽?https://t.co/41F7PbKa92'],119,3,1,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,3.64E-07,2.99E-09,119,1.02E-08,2.44E-10,5.57E-09,3,1,0.33,-1
6022,20646356,Thu Feb 12 01:39:12 +0000 2009,807,807,0,0,1880,1880,31777,31777,47024,47024,31,31,1,['VIVA MEXICO!!!!!! #WorldCup2018'],31,1,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.08E-07,6.38E-09,31,1.59E-07,1.05E-10,2.74E-09,1,0,0.082857143,1
6023,20647585,Thu Feb 12 02:06:21 +0000 2009,201,201,0,0,362,362,3437,3437,3116,3116,3,3,1,"[""RT @BrazilStat: South Korea's manager has admitted that his players have exchanged shirts during training sessions and friendlies in order鈥?]""",139,0,1,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.17E-08,1.23E-09,139,1.06E-08,1.02E-11,6.82E-10,0,1,0.081428571,1
6024,20648839,Thu Feb 12 02:33:20 +0000 2009,485,485,0,0,428,428,3882,3882,3798,3798,46,46,1,['RT @mls2atx: And this is why we鈥檙e working to bring #MLS2ATX https://t.co/5hM08sNs2n'],84,1,1,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.32E-08,1.45E-09,84,1.29E-08,1.56E-10,1.64E-09,1,1,0.164285714,1
6025,20649879,Thu Feb 12 02:55:44 +0000 2009,905,905,0,0,303,303,39273,39273,206,206,78,78,1,['The latest The DELLMATRIX漏 Daily! https://t.co/eNRaocQ1BO Thanks to @rulajebreal #worldcup #bbcworldcup'],103,2,1,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.33E-07,1.03E-09,103,6.99E-10,2.65E-10,3.07E-09,2,1,0.247142857,1
6026,20650421,Thu Feb 12 03:08:40 +0000 2009,523,523,0,0,2801,2801,4243,4242,564,564,29,29,2,"[""This #MexvsGer game is living proof that things don't always go your way no matter how hard you try. #Worldcup2018Russia #WorldCup"", 'RT @TSN_Sports: ANOTHER close miss by Germany...one of their 23 shots #WorldCup https://t.co/3ar6gg2aYv']",233,4,1,1,1.53E+12,1.53E+12,1.23E+12,1,0,0,0,0,0.002857143,1.44E-08,9.50E-09,116.5,1.91E-09,9.84E-11,1.77E-09,2,0.5,0.247142857,1
6027,20650710,Thu Feb 12 03:14:46 +0000 2009,813,813,0,0,276,276,5721,5719,86,86,5,5,3,"['Pertandingan #CRCSRB kesannya Serbia memang canggih. Meskipun, #CRC kalah. Kipernya, si Navas memang wangun sekali鈥?https://t.co/NEzfqjizy6', 'Happy Fathers Day! @Pschmeichel1 https://t.co/capl4QVR07', 'Ini #MEX tampil dengan semangat juang yang beda. Main rapi. Kalau konsisten, bagus nih. #WorldCup #GERMEX']",300,5,1,2,1.53E+12,1.53E+12,1.23E+12,2,0,0,0,0,0.005714286,1.94E-08,9.36E-10,100,2.92E-10,1.70E-11,2.76E-09,1.666666667,0.333333333,0.21952381,1
6028,20650859,Thu Feb 12 03:18:00 +0000 2009,1754,1754,0,0,1563,1563,9211,9211,2066,2066,194,194,1,['Vamos @miseleccionmx #Sisepuede #mexicolindo #WorldCup2018 #MexicoVsAlemania'],76,4,1,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,3.12E-08,5.30E-09,76,7.01E-09,6.58E-10,5.95E-09,4,1,0.412857143,-1
6029,20651119,Thu Feb 12 03:23:31 +0000 2009,2043,2043,0,0,704,704,14177,14174,5157,5153,55,55,2,"['RT @FIFAWorldCup: Joachim L枚w and Juan Carlos Osorio have made their decisions... 馃嚛馃嚜馃嚥馃嚱\n\nDo you agree with them?\n\n#GERMEX // #WorldCup https鈥?, 'RT @babexma: 銉°偔銈枫偝銇偒銈︺兂銈裤兗澶х偢瑁傦紒\n銉併儊銉ｃ儶銉笺儓銇惤銇ㄣ仐銇嬨倝銇儻銉炽儎銉笺倐鑹亱銇ｃ仧銇椼儹銈点兗銉庛伄涓€鏋氥伅銇勩仹銇嬨倝銇偡銉ャ兗銉堛倐鑹亱銇ｃ仧锛佹ソ銇椼亜灞曢枊锛侊紒\n#GER\u2060 \u2060\u2060 \u2060#MEX\u2060 \u2060 \u2060\u2060 #銉兗銉儔銈儍銉?#WorldCup\u2060 \u2060\u2060 \u2060\u2060 \u2060 #Rusia20鈥?]",284,7,2,0,1.53E+12,1.53E+12,1.23E+12,3,0,4,0,0,0.008571429,4.81E-08,2.39E-09,142,1.75E-08,1.87E-10,6.93E-09,3.5,1,0.452857143,-1
6030,20651435,Thu Feb 12 03:30:09 +0000 2009,203,203,0,0,380,380,19428,19417,14263,14259,8,8,8,"['Feeling a bit of CONCACAF solidarity today. Rooting for Costa Rica in this match. #WorldCup #CRCSRB', 'Real good stuff early in this match #WorldCup #GERMEX', 'What a beautiful counterattack. Mexico deserve this lead. #WorldCup #GERMEX', 'That was your chance at 2-0 Mexico. #WorldCup #GERMEX', ""Oh no you're not gonna be able to stay back and hold Germany with a fresh Reus on the pitch scoreless for 30 minutes. #WorldCup #GERMEX"", 'Really that play is a perfect example of why you should never try to fall down. He had Hummels beat. #WorldCup #GERMEX', 'Germany appears flustered #WorldCup #GERMEX', 'Time for a very long 3 minutes for everyone wearing green #WorldCup #GERMEX']",651,16,0,0,1.53E+12,1.53E+12,1.23E+12,11,0,4,0,0,0.031428571,6.59E-08,1.29E-09,81.375,4.84E-08,2.71E-11,6.88E-10,2,0,0.165714286,-1
6031,20655165,Thu Feb 12 04:51:52 +0000 2009,451,451,0,0,425,425,39599,39599,307,307,18,18,1,['Very nice free kick Kolarvo #WorldCup2018'],41,1,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.34E-07,1.44E-09,41,1.04E-09,6.11E-11,1.53E-09,1,0,0.082857143,1
6032,20655334,Thu Feb 12 04:56:41 +0000 2009,1693,1693,0,0,5002,5002,66875,66875,31238,31238,85,85,1,['RT @TeleFootball: Mesut Ozil starts for #GER in their opening #WorldCup game against #MEX. 22-year-old Timo Werner starts up front for the鈥?],139,3,1,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,2.27E-07,1.70E-08,139,1.06E-07,2.88E-10,5.74E-09,3,1,0.33,-1
6033,20658983,Thu Feb 12 06:42:50 +0000 2009,288,288,0,0,361,360,18530,18508,203,203,2,2,2,"['馃ぃ馃ぃ馃ぃ https://t.co/ZxwOmg3Ze8', 'spanyol susah payah versus portugal, prancis kewalahan ngadepin ostrali, argentinos kerepotan lawan islandia, jerma鈥?https://t.co/gwAC35xger']",170,0,0,2,1.53E+12,1.53E+12,1.23E+12,22,1,0,0,0,0.065714286,6.28E-08,1.22E-09,85,6.89E-10,6.78E-12,9.77E-10,0,0,0,1
6034,20661576,Thu Feb 12 08:08:30 +0000 2009,285,285,0,0,243,243,25848,25848,7528,7528,33,33,1,"['RT @Rudnit: Overheard a security guard鈥檚 take on #WorldCup2018 at Zaryadye: it鈥檚 terrible, so much trash, puking and foreigners']",127,1,1,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,8.77E-08,8.24E-10,127,2.55E-08,1.12E-10,9.67E-10,1,1,0.164285714,1
6035,20661700,Thu Feb 12 08:12:13 +0000 2009,7822,7822,0,0,1094,1094,77146,77146,32254,32254,212,212,1,['Como Corea del Norte en Inglaterra鈥?6 馃う\u200d鈾傦笍馃槀馃槀 https://t.co/JX2RfN2R0r'],71,0,0,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,2.62E-07,3.71E-09,71,1.09E-07,7.19E-10,2.65E-08,0,0,0,1
6036,20661876,Thu Feb 12 08:17:54 +0000 2009,478,478,0,0,233,233,127834,127832,2950,2950,29,29,3,"['RT @Number10cat: #WorldCup of Cats: \n#GER v #MEX https://t.co/w3OIKBko7Y', 'Not many people here yet, some Germans in, but I expect more people to arrive along the match. Aldo I chose the ind鈥?https://t.co/lt3CsG9PPa', '#GERMEX #WorldCup #GER https://t.co/wwmHOKAviz']",258,6,1,3,1.53E+12,1.53E+12,1.23E+12,2,0,0,0,0,0.005714286,4.34E-07,7.90E-10,86,1.00E-08,9.84E-11,1.62E-09,2,0.333333333,0.247142857,1
6037,20662526,Thu Feb 12 08:39:25 +0000 2009,9357,9357,0,0,5366,5366,37935,37935,845,845,60,60,1,"['I love watching Germany play, love their strips for this #WorldCup too! https://t.co/2vMaqLdqMl']",95,1,0,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.29E-07,1.82E-08,95,2.87E-09,2.04E-10,3.17E-08,1,0,0.082857143,1
6038,20662536,Thu Feb 12 08:39:42 +0000 2009,685,685,0,0,1385,1385,637,637,232,232,20,20,1,"[""25 Million Mexicans Can't be Wrong! #WorldCup #WorldCup18 #f_trump #SeleccionMexicana""]",85,4,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,2.16E-09,4.70E-09,85,7.87E-10,6.78E-11,2.32E-09,4,0,0.331428571,-1
6039,20665629,Thu Feb 12 10:05:40 +0000 2009,2603,2603,0,0,3931,3931,37066,37066,17858,17858,36,36,1,"['RT @matt_4d: 鈥淭oday we鈥檙e building the wall!鈥?\n\nQuestionable front page from @welt this morning, both politically and tactically 馃え #germex鈥?]",140,1,2,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.26E-07,1.33E-08,140,6.06E-08,1.22E-10,8.83E-09,1,2,0.245714286,1
6040,20666061,Thu Feb 12 10:16:19 +0000 2009,1723,1723,0,0,2347,2347,16820,16820,2704,2704,30,30,1,['RT @Pschmeichel1: Very proud 馃檶馃徎 #WorldCup https://t.co/yayZTzCbaX'],67,1,1,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,5.71E-08,7.96E-09,67,9.17E-09,1.02E-10,5.84E-09,1,1,0.164285714,1
6041,20666339,Thu Feb 12 10:22:35 +0000 2009,2558,2558,0,0,1577,1577,2715,2715,312,312,64,64,1,"[""The world champion enters the competition. The Wei脽bier is poured. Auf gehts Jungs, pack ma's! 馃嚛馃嚜 #GERMEX #WorldCup""]",117,2,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,9.21E-09,5.35E-09,117,1.06E-09,2.17E-10,8.68E-09,2,0,0.165714286,1
6042,20666424,Thu Feb 12 10:24:25 +0000 2009,55,55,0,0,258,258,392,392,94,94,0,0,1,"[""RT @StPaulsRCPrimar: A message to England Football Team from St Paul's RC Primary.  @FIFAWorldCup @England @FA @GarethSouthgate #ThreeLions鈥?]""",140,1,5,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.33E-09,8.75E-10,140,3.19E-10,0,1.87E-10,1,5,0.49,-1
6043,20666684,Thu Feb 12 10:31:12 +0000 2009,120,120,0,0,1063,1063,12210,12209,5224,5224,3,3,2,"['Germany look a shambles out of possession. #WorldCup', 'How many counter attacks are Mexico going to mess up. #WorldCup']",115,2,0,0,1.53E+12,1.53E+12,1.23E+12,1,0,0,0,0,0.002857143,4.14E-08,3.61E-09,57.5,1.77E-08,1.02E-11,4.07E-10,1,0,0.082857143,1
6044,20670160,Thu Feb 12 11:33:24 +0000 2009,184,184,0,0,311,311,1080,1078,259,256,9,9,2,"['Wir lieben die Ordnung und k枚nnen mit Chaos nicht umgehen. Was erlauben, Mexico. #GERMEX #WorldCup https://t.co/q5QtBBcN4T', '#GERMEX #WorldCup https://t.co/qrlPyLOMBp']",163,4,0,2,1.53E+12,1.53E+12,1.23E+12,2,0,3,0,0,0.005714286,3.66E-09,1.05E-09,81.5,8.79E-10,3.05E-11,6.24E-10,2,0,0.165714286,1
6045,20670871,Thu Feb 12 11:45:33 +0000 2009,76411,76408,0,0,4705,4705,86542,86534,2337,2337,1551,1550,2,"[""Don't ruin the fun for everybody #WorldCup #WorldCupRussia2018 https://t.co/V3ToGn4fa4"", ""Here's where to watch England in the #WorldCup https://t.co/GV9lqqWaB7""]",156,3,0,2,1.53E+12,1.53E+12,1.23E+12,8,0,0,1,3,0.022857143,2.94E-07,1.60E-08,78,7.93E-09,5.26E-09,2.59E-07,1.5,0,0.124285714,1
6046,20671185,Thu Feb 12 11:51:41 +0000 2009,3293,3293,0,0,4710,4710,29085,29085,16406,16406,91,91,1,['#Russia2018 https://t.co/1AiSqPsn7h'],35,1,0,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,9.87E-08,1.60E-08,35,5.56E-08,3.09E-10,1.12E-08,1,0,0.082857143,1
6047,20671840,Thu Feb 12 12:04:45 +0000 2009,5549,5549,0,0,1029,1029,35759,35759,32872,32872,37,37,1,['Seriously heartbreaking but gotta give it to that Mexican defense. Y鈥檃ll don鈥檛 get tired do you lol #WorldCup2018'],113,1,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.21E-07,3.49E-09,113,1.12E-07,1.26E-10,1.88E-08,1,0,0.082857143,1
6048,20671861,Thu Feb 12 12:05:13 +0000 2009,17,17,0,0,51,51,176,176,36,36,1,1,1,['Geht es eigentlich noch jemandem so wie mir? Ich lese wegen der komischen Schriftart st盲ndig World Cup Prussia2018.鈥?https://t.co/f1dz3EctTm'],140,0,0,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,5.97E-10,1.73E-10,140,1.22E-10,3.39E-12,5.77E-11,0,0,0,1
6049,20671882,Thu Feb 12 12:05:39 +0000 2009,792,792,0,0,1619,1619,8284,8284,3501,3501,56,56,1,['Well done #mexico epic performance! Even if it鈥檚 totally ruined my fantasy World Cup team 馃檲 #WorldCup2018 #MexvsGer'],116,3,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,2.81E-08,5.49E-09,116,1.19E-08,1.90E-10,2.69E-09,3,0,0.248571429,1
6050,20675151,Thu Feb 12 13:04:22 +0000 2009,405,405,0,0,953,953,20137,20137,8032,8032,17,17,1,['My contribution to the commentary of this #GERMEX match... The ref is a bit of alright #WorldCup'],96,2,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,6.83E-08,3.23E-09,96,2.72E-08,5.77E-11,1.37E-09,2,0,0.165714286,1
6051,20675681,Thu Feb 12 13:13:40 +0000 2009,91264,91264,0,0,64426,64426,11299,11299,50820,50820,863,863,1,['Good hombres.\n#GERMEX #WorldCup\u2060 \u2060 #GermanyvsMexico'],51,3,0,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,3.83E-08,2.19E-07,51,1.72E-07,2.93E-09,3.10E-07,3,0,0.248571429,-1
6052,20676797,Thu Feb 12 13:30:39 +0000 2009,2882,2874,0,0,2259,2243,51372,51363,34344,34338,63,63,3,"['The best coverage of The World Cup  so far has to be @itvfootball whoever decided to get uncle Pat @Evra as a pundi鈥?https://t.co/vWEam4BYfu', 'When someone says Messi is better than the Goat, Ronaldo.\n#Ronaldo \n#WorldCup https://t.co/03vDgaHq8F', ""RT @ManUtd: Nemanja Matic's #SRB begin their #WorldCup campaign against #CRC later today...\n\n馃彺\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f 13:00 BST  \n馃嚚馃嚪 06:00 CST\n馃嚪馃嚫 14:00 CEST鈥?]""",392,5,3,2,1.53E+12,1.53E+12,1.23E+12,9,16,6,0,8,0.071428571,1.74E-07,7.66E-09,130.6666667,1.16E-07,2.14E-10,9.78E-09,1.666666667,1,0.382380952,-1
6053,20677360,Thu Feb 12 13:38:26 +0000 2009,385,385,0,0,519,519,1515,1515,46,46,10,10,1,['OMG....@AlexScott tho!! 馃槏馃い馃槏馃い馃槏 #BBC #WorldCup #newcrush #marryme'],68,4,1,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,5.14E-09,1.76E-09,68,1.56E-10,3.39E-11,1.31E-09,4,1,0.412857143,-1
6054,20678488,Thu Feb 12 13:53:31 +0000 2009,845,845,0,0,49,49,28362,28362,12170,12170,34,34,1,['crwt o blasmarl... https://t.co/46Z2FOtCHV'],42,0,0,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,9.62E-08,1.66E-10,42,4.13E-08,1.15E-10,2.87E-09,0,0,0,1
6055,20679830,Thu Feb 12 14:11:02 +0000 2009,88,88,0,0,289,289,2980,2980,2363,2363,4,4,1,"[""RT @Squawka: Sergej Milinkovi膰-Savi膰's #WorldCup game by numbers vs. #CRC:  \n\n60 touches\n38 passes\n4 clearances\n4 aerial duels won\n4 take-o鈥?]""",140,2,1,0,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.01E-08,9.80E-10,140,8.02E-09,1.36E-11,2.99E-10,2,1,0.247142857,1
6056,20680271,Thu Feb 12 14:17:59 +0000 2009,203583,203583,0,0,1605,1605,53574,53574,13812,13812,535,535,1,['#England team watching Love Island  to stay motivated. Bring them home now. They鈥檙e a disgrace. https://t.co/3jQcSAJjPn'],119,1,0,1,1.53E+12,1.53E+12,1.23E+12,0,0,0,0,0,0,1.82E-07,5.44E-09,119,4.69E-08,1.81E-09,6.91E-07,1,0,0.082857143,1
