,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,tweets,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
16011,40989986,Mon May 18 22:46:06 +0000 2009,309,309,0,0,498,498,1607,1607,153,153,16,16,1,"[""When on the #WestCoast u prep 4 #MEXGER w #DunkinDonuts\n#NadaNosDetiene\xa0#WorldCup (@ Dunkin' Donuts) on #Yelp https://t.co/W9oxUuhB25""]",133,6,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,5.61E-09,1.74E-09,133,5.34E-10,5.58E-11,1.08E-09,6,1,0.578571429,1
16012,40991745,Mon May 18 22:54:26 +0000 2009,144,144,0,0,525,525,1783,1777,3098,3090,4,4,2,"['World Cup Doppelg盲nger: Kevin Spacey or Serbian GK? #WorldCup #CRCSRB https://t.co/rCQpMvYggc', 'Congrats to #ElTri for the big 3 pts. I feel bad for everyone ahead of Germany now. They are going to be ruthless. #WorldCup #DieMannschaft']",232,5,0,1,1.53E+12,1.53E+12,1.24E+12,6,0,8,0,0,0.017142857,6.22E-09,1.83E-09,116,1.08E-08,1.40E-11,5.02E-10,2.5,0,0.207142857,1
16013,40991843,Mon May 18 22:54:54 +0000 2009,295,295,0,0,338,338,6490,6490,4828,4828,0,0,1,['RT @ItsAnguiano13: And they both got 1 point. Keep it moving https://t.co/SSa1EMceHW'],84,0,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.26E-08,1.18E-09,84,1.68E-08,0,1.03E-09,0,1,0.081428571,1
16014,40994361,Mon May 18 23:06:17 +0000 2009,2827,2827,0,0,723,723,67821,67821,17190,17190,37,37,1,"[""RT @HNS_CFF: 馃敟It's a really good morning, right? 馃嚟馃嚪 #WorldCup\n#BeProud #Croatia #Family #Vatreni #FlamingPride https://t.co/Rj6zyhvqzR""]",137,6,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.37E-07,2.52E-09,137,6.00E-08,1.29E-10,9.87E-09,6,1,0.578571429,1
16015,41004116,Mon May 18 23:53:35 +0000 2009,224,224,0,0,535,535,5807,5807,15338,15338,2,2,1,"['RT @piahildebrandt: Si esto no es Photoshop y la foto es real, el pobre diablo que lo hizo estoy segura de que si tuviera que patear un pen鈥?]",140,0,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.03E-08,1.87E-09,140,5.35E-08,6.98E-12,7.82E-10,0,1,0.081428571,1
16016,41005206,Mon May 18 23:58:56 +0000 2009,224,224,0,0,750,750,7048,7048,1981,1981,2,2,1,['Day 4 #WorldCup\n\n#CRC V #SRB\n#GER V #MEX\n#BRA V #SUI'],52,7,0,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.46E-08,2.62E-09,52,6.91E-09,6.98E-12,7.82E-10,7,0,0.58,1
16017,41005580,Tue May 19 00:00:49 +0000 2009,218,218,0,0,212,212,8349,8349,2346,2346,5,5,1,['Germany breaking my heart #WorldCup'],35,1,0,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.91E-08,7.40E-10,35,8.19E-09,1.74E-11,7.61E-10,1,0,0.082857143,1
16018,41006724,Tue May 19 00:07:00 +0000 2009,129,129,0,0,569,569,3633,3633,4142,4142,4,4,1,['RT @realmadrid: 隆La Alemania de @ToniKroos inicia su camino en la #WorldCup e intentar谩 defender el t铆tulo! #GER se enfrenta a #MEX en el p鈥?],140,3,2,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.27E-08,1.99E-09,140,1.45E-08,1.40E-11,4.50E-10,3,2,0.411428571,1
16019,41008377,Tue May 19 00:15:51 +0000 2009,132,132,0,0,248,248,7257,7257,2226,2226,1,1,1,['Vamos @miseleccionmx 馃憦馃徏馃憦馃徏馃憦馃徏馃憦馃徏 #MexicoVsAlemania #WorldCup2018'],69,2,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.53E-08,8.65E-10,69,7.77E-09,3.49E-12,4.61E-10,2,1,0.247142857,1
16020,41010054,Tue May 19 00:24:12 +0000 2009,638,638,0,0,583,583,92583,92583,15982,15982,32,32,1,['Are you not entertained?! #Mex #WorldCup'],40,2,0,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,3.23E-07,2.03E-09,40,5.58E-08,1.12E-10,2.23E-09,2,0,0.165714286,1
16021,41016877,Tue May 19 00:57:56 +0000 2009,948,948,0,0,1159,1159,65271,65271,6288,6288,19,19,1,"['Tem pouco apadrinhado essa Sele莽茫o, hein!? O bom 茅 que se um jogador desses cair o juiz marca p锚nalti pra n贸s. https://t.co/ZSI7L7Clmk']",134,0,0,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.28E-07,4.04E-09,134,2.19E-08,6.63E-11,3.31E-09,0,0,0,1
16022,41017603,Tue May 19 01:01:45 +0000 2009,179,179,0,0,164,164,19385,19385,1650,1650,1,1,1,['These kids are precious #WorldCup https://t.co/ughaV9B5T8'],57,1,0,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,6.77E-08,5.72E-10,57,5.76E-09,3.49E-12,6.25E-10,1,0,0.082857143,1
16023,41020248,Tue May 19 01:15:42 +0000 2009,381,381,0,0,331,331,5897,5897,7578,7578,1,1,1,['RT @ItsAnguiano13: And they both got 1 point. Keep it moving https://t.co/SSa1EMceHW'],84,0,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.06E-08,1.16E-09,84,2.64E-08,3.49E-12,1.33E-09,0,1,0.081428571,1
16024,41020974,Tue May 19 01:19:38 +0000 2009,370,370,0,0,879,879,19969,19966,33728,33722,3,3,2,"['RT @AlvaritoMorales: Yo invito las otras 30, pero 隆ganen!!!!\n\n隆Vamos M茅xico!\n\n#GER\u2060 \u2060馃啔 #MEX\u2060 \u2060\n\n隆Viva M茅xico, cabrones!\n\n#RusiaxESPN #RUSIA鈥?, 'RT @AlvaritoMorales: De esas 30 que invito, pongo 10 para el 谩rbitro, 隆pero que ya lo pite!\n\n隆Vamos M茅xico!\n\n#GER\u2060 \u2060馃啔 #MEX\u2060 \u2060\n\n隆Viva M茅xico鈥?]",282,6,2,0,1.53E+12,1.53E+12,1.24E+12,3,0,6,0,0,0.008571429,6.97E-08,3.07E-09,141,1.18E-07,1.05E-11,1.29E-09,3,1,0.411428571,1
16025,41021016,Tue May 19 01:19:51 +0000 2009,46,46,0,0,178,178,206,206,309,309,0,0,1,['Excited to see Germany embarrass Mexico. #GER #MEX #WorldCup'],60,3,0,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,7.19E-10,6.21E-10,60,1.08E-09,0,1.61E-10,3,0,0.248571429,1
16026,41023264,Tue May 19 01:31:29 +0000 2009,340,340,0,0,850,850,6248,6248,1638,1638,3,3,1,['鈥淰amos M茅xico #Mexico #WorldCup2018'],35,2,0,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.18E-08,2.97E-09,35,5.72E-09,1.05E-11,1.19E-09,2,0,0.165714286,1
16027,41023523,Tue May 19 01:32:45 +0000 2009,352,352,0,0,1570,1570,38903,38903,6,6,0,0,1,"[""RT @FSSrbije: 鈿斤笍 56' GOOOOOL! 馃敟\n#SRB (Srbija) vodi 1:0. Strelac je Aleksandar KOLAROV!\n\n#SrcemSvim\n\n#CRCSRB #Orlovi #WorldCup #FSS https://鈥?]""",141,6,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.36E-07,5.48E-09,141,2.09E-11,0,1.23E-09,6,1,0.578571429,1
16028,41029700,Tue May 19 02:03:35 +0000 2009,177,177,0,0,557,557,2254,2254,6685,6685,0,0,1,['RT @PSV: 隆Goaaaaaaallll @HirvingLozano70! 馃ぉ\n\n#GERMEX #WorldCup https://t.co/SBQbvx0PiV'],87,2,2,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,7.87E-09,1.94E-09,87,2.33E-08,0,6.18E-10,2,2,0.328571429,1
16029,41033325,Tue May 19 02:22:03 +0000 2009,288,288,0,0,316,316,27403,27403,4133,4133,15,15,1,['Kolarov with the banger tho #WorldCup'],37,1,0,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,9.56E-08,1.10E-09,37,1.44E-08,5.23E-11,1.01E-09,1,0,0.082857143,1
16030,41036966,Tue May 19 02:41:51 +0000 2009,661,661,0,0,1102,1102,6654,6654,46101,46101,42,42,1,"[""That guy on the fox sports #WorldCup studio show sounds so so much like @BWPNINENINE. It's uncanny!""]",99,1,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.32E-08,3.85E-09,99,1.61E-07,1.47E-10,2.31E-09,1,1,0.164285714,1
16031,41039184,Tue May 19 02:54:22 +0000 2009,576,576,0,0,2911,2911,20417,20417,1270,1270,4,4,1,['RT @FCPorto: Em dia de jogo da @miseleccionmx a @Dugout compilou alguns momentos do @HHerreramex 馃憠 https://t.co/6WMrGjD9D5\n#FCPorto #Mundia鈥?],141,2,4,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,7.13E-08,1.02E-08,141,4.43E-09,1.40E-11,2.01E-09,2,4,0.491428571,1
16032,41042537,Tue May 19 03:13:53 +0000 2009,180,180,0,0,226,226,6391,6391,2317,2317,3,3,1,['馃槀馃槀 #GERMEX #Rusia2018 https://t.co/pdEyZlOWCA'],47,2,0,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.23E-08,7.89E-10,47,8.09E-09,1.05E-11,6.28E-10,2,0,0.165714286,1
16033,41047440,Tue May 19 03:42:16 +0000 2009,185,185,0,0,101,101,21081,21063,723,714,11,11,3,"['RT @GracenoteLive: Branislav Ivanovic will make his 104th appearance for Serbia and becomes the outright record appearance maker for the na鈥?, 'RT @GracenoteLive: Costa Rica ended their unbeaten run of 5 World Cup matches. Only Germany (8 matches) and Netherlands (7) have currently鈥?, ""RT @GracenoteLive: Rafael M谩rquez (39y 124d) is the 4th-oldest outfielder to play in the World Cup, after Cameroon's Roger Milla (42y-039d,鈥?]""",419,0,3,0,1.53E+12,1.53E+12,1.24E+12,18,0,9,0,0,0.051428571,7.36E-08,3.52E-10,139.6666667,2.52E-09,3.84E-11,6.46E-10,0,1,0.244285714,1
16034,41051990,Tue May 19 04:11:45 +0000 2009,343,343,0,0,182,182,3695,3695,1442,1442,12,12,1,['RT @FIFAWorldCup: Wow! \n\n#MEX stun the #WorldCup champions in Moscow! \n\n#GERMEX 0-1 https://t.co/XOtAWcKD8U'],107,3,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.29E-08,6.35E-10,107,5.03E-09,4.19E-11,1.20E-09,3,1,0.33,1
16035,41060550,Tue May 19 05:14:01 +0000 2009,183,183,0,0,198,198,6784,6783,1916,1916,8,8,2,"['#VamosM茅xico prepared to watch the is game! #WorldCup2018 Por la se帽al de la Santa Cruz!!', '#VamosM茅xico game ready!! #WorldCup https://t.co/Qu30mVZot3']",148,4,0,1,1.53E+12,1.53E+12,1.24E+12,1,0,0,0,0,0.002857143,2.37E-08,6.91E-10,74,6.69E-09,2.79E-11,6.39E-10,2,0,0.165714286,1
16036,41060663,Tue May 19 05:14:54 +0000 2009,3137,3137,0,0,221,221,141097,141086,7957,7955,176,176,6,"['RT @hesika: The latest The Solveigh Calderin Daily! https://t.co/jSGpYQte0J Thanks to @karl_ost @ArmOfKremlin @MooreToTheStory #smm #worldc鈥?, 'RT @shamsery: The latest The Zahir shamsery Daily! https://t.co/vjCECoNEQo #worldcup #iceland', 'RT @shamsery: Read The Zahir shamsery Daily 鈻?#worldcup #us https://t.co/S2RS2OfE3E @mnakthar @IrshadHaqueAdv @hhs_in @veritaz @theBelayet鈥?, ""RT @SuperSportTV: #GERMEX - HALFTIME:\n\nMexico lead against the defending champions! Will Lozano's strike be enough for #MEX?\n\nWatch the goa鈥?",783,12,14,4,1.53E+12,1.53E+12,1.24E+12,11,0,2,0,0,0.031428571,4.92E-07,7.71E-10,130.5,2.78E-08,6.14E-10,1.09E-08,2,2.333333333,1.305714286,1
16037,41060998,Tue May 19 05:17:47 +0000 2009,270,270,0,0,640,640,2587,2587,32477,32477,0,0,1,['You got this ozil bring that 5th cup home! https://t.co/aARVwntOF9'],66,0,0,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,9.03E-09,2.23E-09,66,1.13E-07,0,9.42E-10,0,0,0,1
16038,41067053,Tue May 19 06:12:40 +0000 2009,3692,3692,0,0,4960,4960,156010,156010,81938,81938,582,582,1,['RT @CTmagazine: Here鈥檚 where you can find the Christian players in this #WorldCup\nhttps://t.co/NpEhJrefmV'],105,1,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,5.45E-07,1.73E-08,105,2.86E-07,2.03E-09,1.29E-08,1,1,0.164285714,1
16039,41072332,Tue May 19 07:05:59 +0000 2009,528,528,0,0,533,533,30347,30345,2051,2051,13,13,2,"['RT @panditfootball: Apakah Dimas Djay sebaiknya jadi kiper timnas Indonesia agar kita bisa main di Piala Dunia? #WorldCup https://t.co/MCM2鈥?, 'RT @TheSportsman: 馃嚠馃嚫馃憦 Birkir M谩r S忙varsson is the only player at the 2018 World Cup that had to get a permission from work to play!\n\nHe wor鈥?]",283,1,2,1,1.53E+12,1.53E+12,1.24E+12,2,0,0,0,0,0.005714286,1.06E-07,1.86E-09,141.5,7.16E-09,4.54E-11,1.84E-09,0.5,1,0.204285714,1
16040,41073520,Tue May 19 07:19:11 +0000 2009,18807,18805,0,0,1971,1971,34232,34213,14032,14020,30,30,5,"['My #WorldCup drink of choice!!! Missed you @corona https://t.co/PZnPxk2eRY', ""Zebby didn't wait for the team to qualify, he is in Russia without them. #WorldCup Zebby on @watchkwese鈥?https://t.co/d6BIOVE8TB"", ""Fight! Fight! Fight! Fight! Why is Matic mad? They're leading, time wasted will only benefit his team. #WorldCup"", 'Mexico should be two up, Guardado may rue that mistake. Germany can and will punish this team, if they get opportunities. #WorldCup', ""@zizipanther08 warned me about so called big teams that rock Adidas kits at this #WorldCup and how it's jinxing the鈥?https://t.co/9cL5stq3cD""]",585,5,3,3,1.53E+12,1.53E+12,1.24E+12,19,0,12,0,2,0.054285714,1.19E-07,6.88E-09,117,4.90E-08,1.05E-10,6.56E-08,1,0.6,0.327142857,1
16041,41073911,Tue May 19 07:23:15 +0000 2009,284,284,0,0,452,452,7725,7725,4810,4810,38,38,1,['RT @invisibleman_17: #WK18 #WK2018  #WorldCup\n\nWHO MADE THIS....????\n馃ぃ馃ぃ馃ぃ https://t.co/PZj7Ce9IJl'],99,3,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.70E-08,1.58E-09,99,1.68E-08,1.33E-10,9.91E-10,3,1,0.33,1
16042,41075562,Tue May 19 07:40:52 +0000 2009,484,484,0,0,357,357,26937,26936,4033,4033,4,4,2,"['This Mexican side came to play football it seems #WorldCup', 'Chicharito should have pretended this was Chelsea and buried that chance #WorldCup']",140,2,0,0,1.53E+12,1.53E+12,1.24E+12,1,0,0,0,0,0.002857143,9.40E-08,1.25E-09,70,1.41E-08,1.40E-11,1.69E-09,1,0,0.082857143,1
16043,41075722,Tue May 19 07:42:19 +0000 2009,857,857,0,0,5002,4998,23354,23308,7143,7114,13,13,4,"['Mexicanos en #Rusia2018 #mex #worldcup https://t.co/n0CppaOhmx v铆a @YouTube', 'RT @Franco_A8: A tan solo horas de un momento hist贸rico y sin importar el resultando final siempre con el Tri 馃嚥馃嚱馃嚥馃嚱\nSer mexicano est谩 de poc鈥?, 'hahahahahahah those germans really think they will make it mexico germany #mex #ger #mexger   https://t.co/ydppzk4A3w', ""RT @loud_eddie: I'm already up and I still have to go to @ModestoNuts at noon 馃槀馃憣 #VamosMexico #WorldCup #GermanyvMexico https://t.co/EiNpD8鈥?]""",478,9,4,3,1.53E+12,1.53E+12,1.24E+12,46,4,29,0,0,0.142857143,8.15E-08,1.75E-08,119.5,2.49E-08,4.54E-11,2.99E-09,2.25,1,0.512142857,1
16044,41076638,Tue May 19 07:52:50 +0000 2009,7261,7260,0,0,848,848,11492,11480,2466,2465,56,56,4,"['RT @smusyoka: Fixtures: Match-day 4\n\n馃晵: 馃嚚馃嚪 v 馃嚪馃嚫 \n馃晻: 馃嚛馃嚜 v 馃嚥馃嚱 \n馃晿: 馃嚙馃嚪 v 馃嚚馃嚟\n\nCheki game ZOTE kwa GOtv. #RussiaInakamHome #WorldCup https://t.co鈥?, ""RT @FIFAWorldCup: Who's ready for the first match of the day? \n\nHere are the teams for #CRCSRB 馃憖\n\n#WorldCup https://t.co/np2DCvEQ78"", 'RT @AsegoLav: Half of 64 is 32 therefore half of 2-0 is 1-0. When you know you know 馃槀馃槀馃槀馃槀馃槀 #WorldCup #RussiaInakamHome https://t.co/RZdhFjk8鈥?, 'RT @Jon_LeGossip: OFFICIAL: France鈥檚 winning goal vs. Australia yesterday has been taken away from Paul Pogba &amp; goes down as an Aziz Behich鈥?]",576,6,4,3,1.53E+12,1.53E+12,1.24E+12,12,0,1,0,1,0.034285714,4.01E-08,2.96E-09,144,8.61E-09,1.95E-10,2.53E-08,1.5,1,0.45,1
16045,41078679,Tue May 19 08:15:18 +0000 2009,23,23,0,0,139,139,4706,4706,1231,1231,3,3,1,['RT @FootballIndexUK: YESSSSS. \n\nLozano鈥檚 goal with Mexican commentary 馃敟\n\n#FootballINDEX #WorldCup #MEX #GER #GERMEX\n\nhttps://t.co/xzowY8NAEr'],141,5,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.64E-08,4.85E-10,141,4.30E-09,1.05E-11,8.03E-11,5,1,0.495714286,1
16046,41080685,Tue May 19 08:37:51 +0000 2009,285,285,0,0,456,456,10170,10169,744,742,8,8,2,"['caso 20t茫o que o Boatheng se quebra nesse jogo! AHUSHUAHSAHSHUAHSH #GERMEX #WorldCup', 'Gol pqp!!!! #WorldCupRussia2018 #WorldCup #GERMEX']",133,5,0,0,1.53E+12,1.53E+12,1.24E+12,1,0,2,0,0,0.002857143,3.55E-08,1.59E-09,66.5,2.60E-09,2.79E-11,9.95E-10,2.5,0,0.207142857,1
16047,41082800,Tue May 19 09:01:00 +0000 2009,852,852,0,0,420,420,18436,18434,1450,1450,59,59,2,"['RT @WorIdCupUpdates: Iceland have arrived at the #WorldCup\u2060 \u2060 https://t.co/tdYUzxjQnh', ""RT @FIFAWorldCup: Father and son. \n\n20 years on, @kschmeichel1 joins @Pschmeichel1 in Denmark's #WorldCup story. https://t.co/CgzoWveQgH""]",221,2,4,2,1.53E+12,1.53E+12,1.24E+12,2,0,0,0,0,0.005714286,6.43E-08,1.47E-09,110.5,5.06E-09,2.06E-10,2.97E-09,1,2,0.408571429,1
16048,41083002,Tue May 19 09:03:04 +0000 2009,496,496,0,0,861,861,11094,11094,20545,20545,20,20,1,"['RT @piesportsbooze: BREAKING: Taxi ploughs into several fans in central Moscow, then flees the scene. Eight people were injured. Police say鈥?]",140,0,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,3.87E-08,3.01E-09,140,7.17E-08,6.98E-11,1.73E-09,0,1,0.081428571,1
16049,41083120,Tue May 19 09:04:23 +0000 2009,1740,1740,0,0,1260,1260,71750,71750,4471,4471,34,34,1,['Whoa. Just turn on TV and #MEX  Score against #GER #WorldCup'],60,3,0,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,2.50E-07,4.40E-09,60,1.56E-08,1.19E-10,6.07E-09,3,0,0.248571429,1
16050,41090015,Tue May 19 10:17:44 +0000 2009,848,848,0,0,398,398,103915,103915,3838,3838,21,21,1,['RT @MesutOzil1088: M A T C H D A Y ! 鈿斤笍馃挜馃嚛馃嚜 #M1脰 #Worldcup2018 #GERMEX #DieMannschaft #Predator https://t.co/cRSMZNgFal'],121,5,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,3.63E-07,1.39E-09,121,1.34E-08,7.33E-11,2.96E-09,5,1,0.495714286,1
16051,41090380,Tue May 19 10:21:24 +0000 2009,929,929,0,0,768,768,39578,39578,7934,7934,30,30,1,['RT @FirstpostSports: The #Luzhniki stadium is slowly filling up ahead of #GERMEX. Our  correspondent @GarrulousBoy will provide inputs from鈥?],140,2,2,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.38E-07,2.68E-09,140,2.77E-08,1.05E-10,3.24E-09,2,2,0.328571429,1
16052,41090607,Tue May 19 10:24:00 +0000 2009,343,343,0,0,577,577,17946,17946,1691,1691,15,15,1,['RT @FCBayern: Unsere #AllianzArena leuchtet morgen 馃枻鉂ゐ煉?\n\nWir w眉nschen dem @DFB_Team viel Erfolg beim WM-Auftakt. 鉃?https://t.co/kToR3LUgGN鈥?],141,1,2,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,6.26E-08,2.01E-09,141,5.90E-09,5.24E-11,1.20E-09,1,2,0.245714286,1
